age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket,recommended_credit_limit
39,96440,Self-Employed,757,1,41914,0.89,0,1,Tier 2,0.434612194,1,Excellent,High,Adult,227888
21,59566,Salaried,722,3,22553,0.79,1,3,Tier 1,0.378622033,1,Good,Medium,Young,75650
33,78269,Salaried,753,1,35008,0.82,0,2,Tier 2,0.447277977,1,Excellent,Medium,Adult,178522
39,52229,Salaried,900,0,23274,0.83,1,2,Tier 3,0.445614505,1,Excellent,Medium,Adult,113049
54,54107,Self-Employed,806,3,24436,0.87,0,0,Tier 3,0.451623635,1,Excellent,Medium,Senior,126370
36,105804,Self-Employed,647,2,64727.125,0.76,0,0,Tier 1,0.611764442,1,Fair,High,Adult,140028
47,51766,Salaried,729,1,33779,0.64,1,0,Tier 1,0.65253255,1,Good,Medium,Adult,59616
30,130640.625,Self-Employed,735,3,30783,0.83,3,0,Tier 1,0.235631145,1,Good,High,Adult,151073
35,78357,Salaried,641,1,52136,0.67,0,2,Tier 1,0.665364932,1,Fair,Medium,Adult,98113
46,68990,Salaried,835,3,46280,0.95,0,4,Tier 2,0.670821858,0,Excellent,Medium,Adult,168575
27,104604,Self-Employed,645,0,34114,0.73,0,1,Tier 3,0.326125196,1,Fair,High,Young,135667
38,35776,Salaried,900,0,12123,0.98,0,0,Tier 2,0.338858453,0,Excellent,Low,Adult,88685
36,41852,Salaried,757,1,23463,0.76,1,1,Tier 3,0.560618369,1,Excellent,Medium,Adult,86631
24,40090,Salaried,813,2,27776,0.76,4,3,Tier 3,0.692841108,1,Excellent,Medium,Young,68134
37,38422,Salaried,729,2,23334,0.83,2,1,Tier 3,0.607308313,1,Good,Low,Adult,46930
36,54288,Salaried,787,1,11720,0.92,0,2,Tier 3,0.215885647,0,Excellent,Medium,Adult,130403
41,130640.625,Self-Employed,790,2,64727.125,0.86,0,0,Tier 2,0.495459395,1,Excellent,High,Adult,306178
43,15000,Salaried,726,3,5306,0.81,2,1,Tier 3,0.353733333,1,Good,Low,Adult,18147
44,58628,Salaried,650,1,12772,0.89,0,1,Tier 3,0.217848127,1,Fair,Medium,Adult,83099
54,78275,Salaried,851,2,49308,1,2,2,Tier 2,0.629932929,0,Excellent,Medium,Senior,176118
38,127973,Self-Employed,677,1,42663,0.78,2,0,Tier 2,0.333375009,1,Good,High,Adult,151731
33,85311,Salaried,700,1,53048,0.93,0,1,Tier 2,0.621818992,0,Good,High,Adult,123208
26,33418,Salaried,692,3,15137,0.77,0,2,Tier 3,0.452959483,1,Good,Low,Young,44281
46,69647,Self-Employed,717,0,42023,0.79,1,0,Tier 2,0.603371287,1,Good,Medium,Adult,88491
47,41085,Salaried,639,2,28178,0.77,0,1,Tier 3,0.685846416,1,Fair,Medium,Adult,54441
21,55901,Salaried,657,3,32304,0.72,2,4,Tier 1,0.57787875,1,Fair,Medium,Young,63654
32,33694,Self-Employed,624,1,11277,0.85,3,1,Tier 2,0.334688669,1,Fair,Low,Adult,39048
24,43625,Salaried,625,0,10799,0.63,1,1,Tier 3,0.247541547,1,Fair,Medium,Young,50055
26,59021,Self-Employed,771,2,30202,0.81,3,1,Tier 2,0.511716169,1,Excellent,Medium,Young,111551
37,120488,Self-Employed,772,1,26096,0.73,0,1,Tier 3,0.216585884,1,Excellent,High,Adult,261218
41,49444,Self-Employed,646,1,31415,0.75,0,1,Tier 3,0.635365262,1,Fair,Medium,Adult,64795
27,15000,Salaried,767,3,6538,0.92,1,1,Tier 1,0.435866667,0,Excellent,Low,Young,34154
44,87191,Self-Employed,709,0,46957,0.87,1,2,Tier 1,0.538553291,1,Good,High,Adult,115645
43,36161,Salaried,759,2,18365,0.83,2,3,Tier 3,0.507867592,1,Excellent,Low,Adult,73729
28,84082,Self-Employed,750,3,22864,0.79,0,0,Tier 1,0.271925026,1,Excellent,High,Young,112859
40,47665,Salaried,666,2,10530,0.66,2,4,Tier 2,0.220916815,1,Fair,Medium,Adult,52126
27,95872,Salaried,785,3,51898,0.82,1,2,Tier 2,0.541325935,1,Excellent,High,Young,205927
39,69252,Salaried,761,3,32672,0.65,0,2,Tier 2,0.471784208,1,Excellent,Medium,Adult,143099
39,30271,Self-Employed,672,1,17509,0.8,1,2,Tier 2,0.578408378,1,Good,Low,Adult,38705
43,80449,Self-Employed,742,3,44017,0.8,0,2,Tier 3,0.547141667,1,Excellent,High,Adult,108344
36,67255,Salaried,637,1,38940,0.62,2,5,Tier 1,0.57899041,1,Fair,Medium,Adult,71690
41,31310,Salaried,830,3,9701,0.91,0,0,Tier 1,0.309837113,0,Excellent,Low,Adult,74669
36,71603,Salaried,673,2,21521,0.91,0,2,Tier 1,0.300560032,0,Good,Medium,Adult,102714
34,65164,Self-Employed,682,2,33260,0.72,1,1,Tier 1,0.510404518,1,Good,Medium,Adult,79315
36,46481,Salaried,782,3,30131,0.86,0,3,Tier 2,0.648243368,1,Excellent,Medium,Adult,107883
30,32630,Salaried,853,0,15584,0.99,1,1,Tier 2,0.477597303,0,Excellent,Low,Adult,77202
50,77403,Self-Employed,648,1,33441,0.81,0,1,Tier 2,0.432037518,1,Fair,Medium,Senior,105043
33,35248,Salaried,576,2,21226,0.62,0,1,Tier 1,0.602190195,1,Poor,Low,Adult,42695
26,91239,Self-Employed,633,2,56544,0.69,1,1,Tier 3,0.619734982,1,Fair,High,Young,108552
43,93015,Salaried,754,0,31420,0.9,0,2,Tier 2,0.337794979,0,Excellent,High,Adult,220645
38,50068,Self-Employed,832,1,26920,0.87,0,3,Tier 2,0.53766877,1,Excellent,Medium,Adult,117123
24,73538,Self-Employed,833,0,23593,0.88,1,0,Tier 1,0.320827327,1,Excellent,Medium,Young,163604
41,59990,Self-Employed,763,0,23870,0.94,1,0,Tier 2,0.39789965,0,Excellent,Medium,Adult,137918
37,71544,Salaried,833,1,32203,1,0,2,Tier 2,0.450114615,0,Excellent,Medium,Adult,178859
42,88982,Self-Employed,689,3,24159,0.74,0,1,Tier 2,0.271504349,1,Good,High,Adult,116168
28,75229,Self-Employed,701,2,31846,0.9,0,1,Tier 1,0.423320794,0,Good,Medium,Young,106928
36,52012,Salaried,899,2,35297,1,0,1,Tier 3,0.678631854,0,Excellent,Medium,Adult,130029
28,60709,Self-Employed,678,2,14129,0.79,2,1,Tier 2,0.232733203,1,Good,Medium,Young,72302
31,85901,Salaried,613,1,47887,0.7,0,0,Tier 1,0.557467317,1,Fair,High,Adult,109282
27,54781,Self-Employed,782,3,12425,0.9,0,1,Tier 2,0.226812216,0,Excellent,Medium,Young,129891
28,48458,Salaried,758,1,24190,0.94,0,1,Tier 3,0.499195179,0,Excellent,Medium,Young,117311
31,15000,Self-Employed,679,2,4447,0.79,1,1,Tier 2,0.296466667,1,Good,Low,Adult,19034
37,15000,Salaried,789,0,10102,0.54,0,1,Tier 3,0.673466667,1,Excellent,Low,Adult,28845
52,45797,Salaried,690,1,19278,0.77,2,2,Tier 2,0.420944603,1,Good,Medium,Senior,53856
23,70270,Self-Employed,758,3,32950,0.78,0,1,Tier 3,0.46890565,1,Excellent,Medium,Young,156301
39,36240,Salaried,695,1,22022,0.69,1,2,Tier 1,0.607671082,1,Good,Low,Adult,43081
26,41194,Salaried,755,0,23949,0.76,1,1,Tier 3,0.581371073,1,Excellent,Medium,Young,85263
27,40267,Salaried,657,2,14655,0.92,0,0,Tier 1,0.363945663,0,Fair,Medium,Young,57833
21,83003,Self-Employed,722,2,44598,0.8,3,3,Tier 3,0.537305881,1,Good,High,Young,93606
27,130640.625,Self-Employed,780,2,37994,0.69,0,0,Tier 2,0.29082837,1,Excellent,High,Young,291770
39,43382,Salaried,829,1,10164,0.96,1,2,Tier 3,0.23429072,0,Excellent,Medium,Adult,100726
30,70537,Self-Employed,729,0,19008,0.73,0,3,Tier 1,0.269475594,1,Good,Medium,Adult,91697
39,15000,Salaried,672,0,10218,0.88,1,2,Tier 1,0.6812,1,Good,Low,Adult,20009
30,52701,Salaried,795,2,35203,0.93,0,2,Tier 3,0.66797594,0,Excellent,Medium,Adult,127329
32,28097,Salaried,623,3,13955,0.8,1,1,Tier 3,0.496672243,1,Fair,Low,Adult,35805
44,64490,Self-Employed,740,2,33427,0.79,1,1,Tier 2,0.518328423,1,Excellent,Medium,Adult,81727
21,71414,Salaried,738,2,17921,0.82,1,4,Tier 3,0.250945193,1,Good,Medium,Young,91873
30,108352,Self-Employed,653,1,38456,0.78,2,2,Tier 2,0.354917307,1,Fair,High,Adult,128526
50,63800,Salaried,667,0,34950,0.71,1,1,Tier 3,0.547805643,1,Fair,Medium,Senior,77180
37,34682,Salaried,756,1,20044,0.67,1,0,Tier 2,0.577936682,1,Excellent,Low,Adult,68094
30,101712,Self-Employed,659,3,64727.125,0.67,1,0,Tier 2,0.636376485,1,Fair,High,Adult,120101
44,85783,Salaried,683,0,30976,0.77,1,3,Tier 2,0.361097187,1,Good,High,Adult,107513
28,45184,Self-Employed,659,2,28565,0.71,2,2,Tier 2,0.632192812,1,Fair,Medium,Young,51338
45,51431,Self-Employed,683,2,14910,0.79,1,4,Tier 1,0.289902977,1,Good,Medium,Adult,65328
31,79766,Self-Employed,762,1,35387,0.87,0,1,Tier 2,0.443635133,1,Excellent,Medium,Adult,186220
36,54483,Salaried,717,2,18669,0.96,0,3,Tier 1,0.342657343,0,Good,Medium,Adult,80255
31,50934,Salaried,739,1,17608,0.66,0,2,Tier 1,0.345702281,1,Good,Medium,Adult,63527
25,87158,Self-Employed,622,2,24241,0.74,3,3,Tier 1,0.27812708,1,Fair,High,Young,94066
24,48288,Salaried,724,0,29850,0.69,0,2,Tier 2,0.618166004,1,Good,Medium,Young,61226
52,65832,Self-Employed,861,3,21258,1,0,1,Tier 1,0.322912869,0,Excellent,Medium,Senior,164579
34,74750,Salaried,689,0,41548,0.65,1,2,Tier 1,0.555826087,1,Good,Medium,Adult,87170
40,45337,Self-Employed,619,1,20738,0.73,2,1,Tier 2,0.457418885,1,Fair,Medium,Adult,52081
35,65536,Salaried,706,0,13537,0.86,1,1,Tier 2,0.206558228,1,Good,Medium,Adult,86624
39,50083,Salaried,729,1,33463,0.87,0,1,Tier 2,0.66815087,1,Good,Medium,Adult,70367
40,56398,Salaried,802,1,24210,0.8,0,3,Tier 1,0.429270542,1,Excellent,Medium,Adult,126618
23,94194,Self-Employed,783,1,21692,0.87,0,2,Tier 2,0.230290677,1,Excellent,High,Young,219678
27,61288,Self-Employed,731,1,13296,0.96,0,2,Tier 1,0.216942958,0,Good,Medium,Young,90193
48,70786,Self-Employed,790,0,19725,1,0,0,Tier 2,0.278656797,0,Excellent,Medium,Adult,176965
38,42600,Self-Employed,618,3,13173,0.65,0,3,Tier 3,0.309225352,1,Fair,Medium,Adult,52818
31,44638,Salaried,668,3,17608,0.67,0,2,Tier 1,0.394462117,1,Fair,Medium,Adult,55742
49,101426,Self-Employed,673,2,61252,0.7,0,1,Tier 2,0.603908268,1,Good,High,Adult,129490
38,108561,Self-Employed,826,0,64727.125,0.95,1,4,Tier 1,0.596228157,0,Excellent,High,Adult,251461
43,15000,Salaried,606,3,5305,0.69,0,2,Tier 3,0.353666667,1,Fair,Low,Adult,19064
29,60671,Salaried,761,0,15790,0.95,0,3,Tier 2,0.260256136,0,Excellent,Medium,Young,147553
47,119718,Self-Employed,582,0,30919,0.5,1,3,Tier 3,0.258265257,1,Fair,High,Adult,125902
30,66800,Salaried,763,0,44310,1,0,0,Tier 1,0.663323353,0,Excellent,Medium,Adult,166999
31,103233,Self-Employed,760,3,64727.125,0.78,0,4,Tier 2,0.627000329,1,Excellent,High,Adult,229645
32,36565,Self-Employed,593,2,22235,0.62,1,2,Tier 3,0.608095173,1,Fair,Low,Adult,41669
35,83518,Salaried,783,1,47303,0.89,0,1,Tier 1,0.5663809,1,Excellent,High,Adult,197616
31,58989,Salaried,722,0,23577,0.75,0,0,Tier 2,0.399684687,1,Good,Medium,Adult,77209
33,76932,Self-Employed,746,0,24116,0.75,1,0,Tier 3,0.313471637,1,Excellent,Medium,Adult,95318
27,54105,Self-Employed,580,2,20299,0.7,1,1,Tier 1,0.375177895,1,Fair,Medium,Young,65071
34,47515,Salaried,661,3,31251,0.82,5,3,Tier 1,0.657708092,1,Fair,Medium,Adult,47130
36,71853,Self-Employed,715,1,36594,0.87,0,1,Tier 1,0.5092898,1,Good,Medium,Adult,100584
21,60717,Salaried,782,3,16701,0.95,0,0,Tier 3,0.275062997,0,Excellent,Medium,Young,148192
23,44695,Salaried,835,3,16163,0.81,0,3,Tier 1,0.361628818,1,Excellent,Medium,Young,101303
28,85916,Salaried,781,2,45602,0.83,0,3,Tier 3,0.530774245,1,Excellent,High,Young,197054
27,40799,Salaried,778,3,20605,0.84,2,1,Tier 1,0.505036888,1,Excellent,Medium,Young,83794
24,130640.625,Self-Employed,684,0,64727.125,0.6,1,2,Tier 2,0.495459395,1,Good,High,Young,155054
29,78798,Self-Employed,581,0,21827,0.62,0,1,Tier 2,0.276999416,1,Fair,Medium,Young,95650
45,49113,Salaried,814,1,13717,0.88,0,2,Tier 1,0.279294688,1,Excellent,Medium,Adult,115273
40,66909,Salaried,575,0,21412,0.7,0,3,Tier 3,0.320016739,1,Poor,Medium,Adult,85374
34,22904,Self-Employed,648,2,12879,0.68,0,1,Tier 2,0.562303528,1,Fair,Low,Adult,28865
41,34165,Salaried,747,0,17114,0.66,2,1,Tier 2,0.500921996,1,Excellent,Low,Adult,37439
26,87254,Self-Employed,759,3,52253,0.91,0,3,Tier 1,0.598860797,0,Excellent,High,Young,208554
23,76917,Salaried,727,0,48126,0.86,1,2,Tier 3,0.625687429,1,Good,Medium,Young,101589
46,31744,Salaried,720,0,16138,0.91,1,3,Tier 1,0.508379536,0,Good,Low,Adult,42988
35,27404,Self-Employed,624,0,11384,0.86,0,3,Tier 1,0.415413808,1,Fair,Low,Adult,38148
37,78750,Self-Employed,654,2,21031,0.91,0,1,Tier 3,0.267060317,0,Fair,Medium,Adult,112524
27,77585,Self-Employed,847,3,28229,0.87,0,0,Tier 3,0.363846104,1,Excellent,Medium,Young,181811
32,53243,Salaried,661,3,11320,0.75,1,2,Tier 3,0.212610108,1,Fair,Medium,Adult,65959
34,21629,Self-Employed,900,2,9118,0.72,2,3,Tier 3,0.421563641,1,Excellent,Low,Adult,40963
42,114323,Self-Employed,749,2,64727.125,0.84,1,1,Tier 3,0.566177628,1,Excellent,High,Adult,148931
45,32802,Salaried,652,3,16666,0.7,2,1,Tier 3,0.508078776,1,Fair,Low,Adult,37008
28,56542,Self-Employed,769,0,37712,0.93,0,1,Tier 2,0.666973223,0,Excellent,Medium,Young,136319
33,74500,Salaried,640,2,50598,0.69,2,1,Tier 1,0.679167785,1,Fair,Medium,Adult,83119
37,105018,Self-Employed,641,3,47654,0.64,1,2,Tier 3,0.45376983,1,Fair,High,Adult,121124
32,69996,Salaried,699,1,36464,0.86,1,3,Tier 3,0.520944054,1,Good,Medium,Adult,92200
28,41381,Salaried,632,1,12408,0.8,1,0,Tier 1,0.299847756,1,Fair,Medium,Young,52744
29,76802,Self-Employed,870,1,30035,0.98,1,1,Tier 3,0.391070545,0,Excellent,Medium,Young,180806
27,54119,Salaried,861,0,28911,1,0,1,Tier 1,0.534211645,0,Excellent,Medium,Young,135260
31,50880,Self-Employed,629,2,26570,0.71,0,1,Tier 2,0.522209119,1,Fair,Medium,Adult,65113
27,37971,Self-Employed,802,2,10399,0.92,0,1,Tier 3,0.273866898,0,Excellent,Low,Young,91342
34,54441,Salaried,640,1,35709,0.66,1,2,Tier 3,0.655921089,1,Fair,Medium,Adult,63852
42,40501,Self-Employed,621,0,21392,0.76,3,1,Tier 2,0.528184489,1,Fair,Medium,Adult,44318
34,65292,Self-Employed,731,3,38909,0.77,0,2,Tier 3,0.595922931,1,Good,Medium,Adult,86851
40,78910,Self-Employed,735,0,39628,0.78,1,2,Tier 2,0.502192371,1,Good,Medium,Adult,99199
37,88238,Salaried,720,1,19022,0.83,0,1,Tier 2,0.215576056,1,Good,High,Adult,120827
21,15000,Salaried,774,2,7267,0.78,2,3,Tier 3,0.484466667,1,Excellent,Low,Young,29714
32,88958,Self-Employed,655,1,50210,0.46,1,5,Tier 3,0.564423661,1,Fair,High,Adult,90653
28,33521,Salaried,713,3,18443,0.73,2,2,Tier 1,0.550192417,1,Good,Low,Young,38451
28,40478,Salaried,765,1,24960,0.83,0,2,Tier 3,0.616631256,1,Excellent,Medium,Young,92608
39,57286,Self-Employed,678,2,13162,0.73,0,4,Tier 1,0.229759453,1,Good,Medium,Adult,74402
30,84053,Self-Employed,728,2,54012,0.78,2,3,Tier 1,0.642594553,1,Good,High,Adult,99453
29,60890,Salaried,747,1,25125,0.66,2,1,Tier 2,0.412629332,1,Excellent,Medium,Young,66739
52,34317,Salaried,516,1,22150,0.57,0,0,Tier 1,0.645452691,1,Poor,Low,Senior,40375
31,15000,Self-Employed,666,0,7993,0.76,0,4,Tier 2,0.532866667,1,Fair,Low,Adult,19753
29,80178,Self-Employed,825,3,17529,0.91,0,0,Tier 1,0.218626057,0,Excellent,High,Young,191247
37,90422,Self-Employed,702,2,44212,0.84,2,4,Tier 2,0.488951804,1,Good,High,Adult,111214
36,69149,Self-Employed,628,1,28397,0.76,1,1,Tier 2,0.410663929,1,Fair,Medium,Adult,86122
35,47460,Salaried,612,1,25570,0.76,0,1,Tier 2,0.53876949,1,Fair,Medium,Adult,62592
46,81638,Salaried,816,0,55980,0.76,2,2,Tier 3,0.685710086,1,Excellent,High,Adult,159020
38,15000,Self-Employed,776,2,8461,0.76,2,2,Tier 1,0.564066667,1,Excellent,Low,Adult,29296
52,91253,Self-Employed,780,1,35375,0.71,2,0,Tier 2,0.387658488,1,Excellent,High,Senior,171995
33,66244,Self-Employed,761,2,44963,0.82,2,0,Tier 1,0.678748264,1,Excellent,Medium,Adult,134139
36,41351,Self-Employed,571,0,20648,0.81,0,1,Tier 3,0.499334962,1,Poor,Medium,Adult,56269
34,61772,Self-Employed,739,3,23424,0.92,0,2,Tier 3,0.379200932,0,Good,Medium,Adult,88825
30,40682,Self-Employed,711,1,28348,0.84,2,2,Tier 2,0.696819232,1,Good,Medium,Adult,49952
32,113116,Self-Employed,761,3,57063,0.73,1,3,Tier 1,0.504464444,1,Excellent,High,Adult,230824
24,30691,Salaried,798,0,13983,1,1,0,Tier 3,0.455605878,0,Excellent,Low,Young,72892
26,87605,Self-Employed,738,1,57632,0.96,0,3,Tier 3,0.657861994,0,Good,High,Young,128499
39,73606,Salaried,620,1,42887,0.54,0,3,Tier 3,0.582656305,1,Fair,Medium,Adult,85224
41,58999,Self-Employed,744,1,29455,0.94,0,1,Tier 3,0.49924575,0,Excellent,Medium,Adult,85667
30,119875,Self-Employed,810,1,61818,0.86,0,0,Tier 2,0.515687174,1,Excellent,High,Adult,279328
36,47066,Salaried,808,1,21126,0.93,0,3,Tier 2,0.448859049,0,Excellent,Medium,Adult,113698
22,64892,Salaried,654,3,18493,0.68,0,1,Tier 2,0.2849812,1,Fair,Medium,Young,81983
37,47743,Salaried,617,2,30836,0.8,2,2,Tier 1,0.645874788,1,Fair,Medium,Adult,57367
35,37842,Salaried,654,3,13164,0.62,1,1,Tier 1,0.347867449,1,Fair,Low,Adult,42999
29,46692,Self-Employed,607,3,25765,0.73,1,3,Tier 1,0.55180759,1,Fair,Medium,Young,57029
49,38617,Salaried,684,1,19755,0.82,0,1,Tier 2,0.511562265,1,Good,Low,Adult,52614
38,81073,Self-Employed,686,0,37814,0.72,1,1,Tier 1,0.466419153,1,Good,High,Adult,98548
45,35344,Salaried,772,2,17523,0.96,0,3,Tier 3,0.495784292,0,Excellent,Low,Adult,86537
38,87858,Self-Employed,707,2,40150,0.79,3,0,Tier 2,0.456987412,1,Good,High,Adult,98296
34,35115,Salaried,833,2,12793,1,0,0,Tier 3,0.364317243,0,Excellent,Low,Adult,87786
24,114489,Self-Employed,730,0,53831,0.69,1,1,Tier 1,0.470184909,1,Good,High,Young,136844
36,52819,Self-Employed,644,2,23421,0.79,1,1,Tier 3,0.443419981,1,Fair,Medium,Adult,66752
45,86661,Self-Employed,742,0,59082,0.78,2,1,Tier 3,0.681759961,1,Excellent,High,Adult,102894
30,117793,Self-Employed,636,0,29827,0.42,0,2,Tier 3,0.253215386,1,Fair,High,Adult,125354
39,62337,Salaried,804,0,41026,0.89,0,1,Tier 2,0.658132409,1,Excellent,Medium,Adult,147067
33,52936,Self-Employed,730,2,21086,0.82,0,0,Tier 1,0.398330059,1,Good,Medium,Adult,72379
28,107530,Self-Employed,636,1,37090,0.71,1,4,Tier 1,0.344926997,1,Fair,High,Young,129643
40,44911,Salaried,829,3,20009,0.81,1,0,Tier 3,0.445525595,1,Excellent,Medium,Adult,95977
37,52278,Salaried,781,2,14104,1,0,1,Tier 2,0.269788439,0,Excellent,Medium,Adult,130696
30,39637,Salaried,747,0,18165,0.64,2,1,Tier 1,0.458283927,1,Excellent,Low,Adult,42951
26,69217,Salaried,733,0,21866,0.81,2,0,Tier 3,0.315905052,1,Good,Medium,Young,83808
32,60093,Salaried,735,1,24172,0.7,0,1,Tier 2,0.40224319,1,Good,Medium,Adult,76760
29,78057,Self-Employed,760,0,26686,0.8,2,0,Tier 3,0.341878371,1,Excellent,Medium,Young,156418
30,76359,Self-Employed,757,2,40911,0.62,1,1,Tier 3,0.535771815,1,Excellent,Medium,Adult,144622
35,42178,Self-Employed,755,3,9600,0.76,0,0,Tier 3,0.227606809,1,Excellent,Medium,Adult,92809
46,76823,Self-Employed,636,2,30564,0.73,2,2,Tier 1,0.397849602,1,Fair,Medium,Adult,87980
30,102171,Self-Employed,770,2,56050,0.86,0,2,Tier 1,0.548590109,1,Excellent,High,Adult,237286
35,76901,Self-Employed,749,2,41564,0.83,0,3,Tier 3,0.54048712,1,Excellent,Medium,Adult,105441
26,56340,Salaried,685,2,20393,0.78,0,2,Tier 3,0.361963081,1,Good,Medium,Young,75051
37,57058,Salaried,612,1,22495,0.63,1,1,Tier 3,0.394247958,1,Fair,Medium,Adult,65654
31,28830,Salaried,795,1,9123,0.96,0,0,Tier 2,0.316441207,0,Excellent,Low,Adult,70486
42,78988,Salaried,705,1,22145,0.83,0,2,Tier 1,0.280359042,1,Good,Medium,Adult,108373
41,58617,Salaried,665,2,34518,0.69,3,2,Tier 1,0.588873535,1,Fair,Medium,Adult,61276
21,30642,Salaried,591,3,20527,0.65,0,0,Tier 1,0.669897526,1,Fair,Low,Young,37866
21,54211,Self-Employed,719,1,29017,0.67,1,4,Tier 1,0.535260372,1,Good,Medium,Young,63729
30,15000,Salaried,800,0,6043,0.92,0,1,Tier 1,0.402866667,0,Excellent,Low,Adult,36047
44,60946,Salaried,737,2,31814,0.84,1,1,Tier 2,0.522003085,1,Good,Medium,Adult,79442
35,54685,Self-Employed,828,1,33119,0.86,1,2,Tier 2,0.605632257,1,Excellent,Medium,Adult,120509
29,56528,Self-Employed,654,1,24440,0.73,0,2,Tier 1,0.432352109,1,Fair,Medium,Young,73196
34,78693,Self-Employed,655,2,53270,0.78,6,0,Tier 3,0.676934416,1,Fair,Medium,Adult,69878
40,53420,Self-Employed,533,3,16330,0.47,1,4,Tier 3,0.305690753,1,Poor,Medium,Adult,54958
35,110608,Self-Employed,720,2,30792,0.88,1,0,Tier 1,0.278388543,1,Good,High,Adult,148051
22,51482,Self-Employed,618,3,18281,0.77,2,1,Tier 1,0.355094985,1,Fair,Medium,Young,60723
29,86320,Salaried,749,1,48960,0.88,0,0,Tier 1,0.567191844,1,Excellent,High,Young,121885
40,102051,Self-Employed,739,1,52259,0.78,0,2,Tier 2,0.512087094,1,Good,High,Adult,136479
37,113521,Self-Employed,781,3,38748,0.76,1,0,Tier 1,0.341328917,1,Excellent,High,Adult,235568
37,45649,Self-Employed,692,2,18759,0.78,2,0,Tier 3,0.410939999,1,Good,Medium,Adult,54172
37,23557,Self-Employed,691,3,9784,0.75,1,2,Tier 2,0.415333022,1,Good,Low,Adult,29191
24,101400,Self-Employed,700,0,53025,0.71,3,1,Tier 2,0.522928994,1,Good,High,Young,107465
38,73370,Self-Employed,840,3,28267,0.74,1,0,Tier 1,0.385266458,1,Excellent,Medium,Adult,150256
39,97151,Self-Employed,681,1,37490,0.87,0,0,Tier 1,0.385894124,1,Good,High,Adult,136329
40,83061,Self-Employed,764,2,43389,0.89,0,3,Tier 3,0.522375122,1,Excellent,High,Adult,196065
32,74386,Self-Employed,764,2,40619,0.87,0,2,Tier 1,0.546057054,1,Excellent,Medium,Adult,173763
45,37497,Salaried,697,3,13175,0.87,0,0,Tier 1,0.351361442,1,Good,Low,Adult,52533
36,28286,Salaried,746,0,11519,0.89,0,1,Tier 1,0.40723326,1,Excellent,Low,Adult,40037
32,91985,Self-Employed,767,3,23510,0.84,2,3,Tier 1,0.25558515,1,Excellent,High,Adult,188760
28,129497,Self-Employed,742,1,55213,0.86,0,1,Tier 1,0.42636509,1,Excellent,High,Young,180465
36,54161,Salaried,523,3,13763,0.71,1,2,Tier 3,0.254112738,1,Poor,Medium,Adult,65521
43,125348,Self-Employed,865,1,38729,0.78,1,4,Tier 2,0.308971822,1,Excellent,High,Adult,263852
35,15000,Salaried,655,1,4595,0.78,0,1,Tier 3,0.306333333,1,Fair,Low,Adult,20016
39,110183,Self-Employed,790,1,55082,0.82,1,3,Tier 1,0.49991378,1,Excellent,High,Adult,237485
30,41442,Self-Employed,782,2,24248,0.9,0,2,Tier 1,0.585106896,0,Excellent,Medium,Adult,98319
40,18731,Salaried,611,3,3789,0.63,2,1,Tier 1,0.202284982,1,Fair,Low,Adult,20087
21,39900,Self-Employed,776,3,27456,0.9,0,2,Tier 1,0.688120301,0,Excellent,Low,Young,94634
46,53732,Salaried,527,3,37052,0.68,1,3,Tier 1,0.689570461,1,Poor,Medium,Adult,63869
38,46326,Self-Employed,725,2,28759,0.8,0,0,Tier 2,0.620796097,1,Good,Medium,Adult,62388
32,120655,Self-Employed,709,1,53230,0.73,4,3,Tier 3,0.441175252,1,Good,High,Adult,119934
45,43344,Salaried,711,0,14802,0.92,0,1,Tier 1,0.341500554,0,Good,Medium,Adult,62383
28,70291,Salaried,668,1,32384,0.76,1,1,Tier 1,0.46071332,1,Fair,Medium,Young,87463
23,89598,Self-Employed,679,0,56536,0.61,1,0,Tier 2,0.630996228,1,Good,High,Young,101600
34,25463,Salaried,723,3,5949,0.8,3,1,Tier 2,0.233633115,1,Good,Low,Adult,28653
32,20298,Self-Employed,770,0,11212,0.76,0,1,Tier 3,0.552369692,1,Excellent,Low,Adult,44667
43,26022,Self-Employed,676,1,12699,0.64,1,2,Tier 2,0.488010145,1,Good,Low,Adult,30143
25,26381,Salaried,572,3,7999,0.64,1,0,Tier 3,0.303210644,1,Poor,Low,Young,30443
43,45704,Salaried,714,0,9703,0.71,1,1,Tier 1,0.212300893,1,Good,Medium,Adult,55145
28,58910,Salaried,716,2,35907,0.85,1,2,Tier 2,0.609523001,1,Good,Medium,Young,77293
42,52552,Salaried,884,2,35600,1,1,1,Tier 3,0.677424265,0,Excellent,Medium,Adult,124811
30,96076,Salaried,763,2,38610,0.94,0,1,Tier 2,0.401869353,0,Excellent,High,Adult,232564
27,89705,Self-Employed,552,0,32921,0.5,0,3,Tier 3,0.366991806,1,Poor,High,Young,101064
32,69959,Salaried,734,3,42809,0.84,2,0,Tier 3,0.611915551,1,Good,Medium,Adult,86014
24,34611,Salaried,666,1,6997,0.52,0,4,Tier 2,0.202161163,1,Fair,Low,Young,39511
45,78335,Self-Employed,900,2,32697,1,0,0,Tier 3,0.41739963,0,Excellent,Medium,Adult,195838
