customer_id,age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit
CUST03189,26,76780,Salaried,698,3,41869,0.77,1,1,Tier 1,96319
CUST03190,38,31113,Salaried,818,2,20745,1.0,0,2,Tier 2,77782
CUST03191,36,66840,Self-Employed,790,1,31029,0.82,2,3,Tier 2,135628
CUST03192,48,108065,Self-Employed,734,1,33123,0.75,0,2,Tier 2,141996
CUST03193,40,18061,Self-Employed,611,1,4795,0.59,1,2,Tier 2,20151
CUST03194,25,34437,Salaried,900,2,19812,1.0,0,0,Tier 3,86092
CUST03195,34,69930,Self-Employed,580,2,45849,0.64,1,3,Tier 3,80661
CUST03196,31,75935,Self-Employed,669,0,24434,0.84,2,0,Tier 3,93470
CUST03197,28,102472,Self-Employed,717,0,34143,0.72,1,0,Tier 3,124819
CUST03198,45,60252,Salaried,730,3,19792,0.79,4,0,Tier 2,62923
CUST03199,40,56937,Salaried,760,2,20209,0.76,1,2,Tier 2,117954
CUST03200,28,45125,Salaried,683,2,16174,0.84,1,1,Tier 3,58856
CUST03201,35,46304,Salaried,765,1,17408,0.76,0,1,Tier 3,101908
CUST03202,29,15000,Salaried,670,0,9219,0.72,1,0,Tier 3,18267
CUST03203,37,87450,Self-Employed,784,2,43228,0.76,0,1,Tier 3,192509
CUST03204,34,28879,Self-Employed,850,2,14186,0.77,0,2,Tier 1,63781
CUST03205,30,88427,Self-Employed,738,1,61687,0.87,0,1,Tier 1,124299
CUST03206,38,15000,Self-Employed,590,2,6302,0.63,2,1,Tier 3,16037
CUST03207,30,129218,Self-Employed,744,3,33934,0.94,0,2,Tier 1,188071
CUST03208,41,56835,Salaried,794,3,31910,0.62,2,1,Tier 3,101106
CUST03209,21,102176,Self-Employed,823,1,31718,0.77,2,1,Tier 3,200839
CUST03210,44,58057,Self-Employed,673,3,22122,0.63,1,0,Tier 1,66622
CUST03211,41,53708,Salaried,725,1,37575,0.89,2,1,Tier 1,68052
CUST03212,38,23697,Salaried,789,0,7938,0.86,1,1,Tier 2,52034
CUST03213,44,18341,Salaried,658,1,5215,0.55,1,2,Tier 1,19879
CUST03214,27,49284,Salaried,795,2,26167,0.88,0,1,Tier 1,115908
CUST03215,21,77789,Self-Employed,679,2,30730,0.64,1,2,Tier 3,89995
CUST03216,26,45534,Self-Employed,802,3,13697,0.9,0,2,Tier 3,108098
CUST03217,45,79290,Self-Employed,708,3,54849,0.58,1,0,Tier 1,88096
CUST03218,51,31899,Salaried,686,1,16007,0.69,3,1,Tier 1,33290
CUST03219,34,87831,Self-Employed,709,1,57460,0.67,0,1,Tier 2,110232
CUST03220,32,57900,Salaried,674,3,37215,0.69,0,2,Tier 3,73270
CUST03221,36,21065,Self-Employed,485,0,11964,0.47,0,1,Tier 2,23176
CUST03222,24,56579,Self-Employed,726,0,20114,0.91,0,2,Tier 3,81042
CUST03223,36,85846,Salaried,705,1,51902,0.61,0,0,Tier 1,103766
CUST03224,38,21091,Salaried,752,1,9063,0.66,0,0,Tier 2,43890
CUST03225,39,52284,Self-Employed,688,0,22577,0.68,0,1,Tier 1,66035
CUST03226,43,60897,Self-Employed,677,3,20808,0.77,1,0,Tier 3,76148
CUST03227,39,125757,Self-Employed,812,2,31065,0.94,0,1,Tier 3,305384
CUST03228,39,31749,Salaried,634,0,20386,0.82,0,1,Tier 2,43293
CUST03229,44,33105,Self-Employed,679,3,21490,0.68,0,4,Tier 1,41589
CUST03230,36,107421,Self-Employed,766,0,33906,0.81,1,2,Tier 1,229921
CUST03231,36,35245,Salaried,629,0,12015,0.79,1,2,Tier 3,44749
CUST03232,43,52486,Salaried,787,2,19093,0.74,1,1,Tier 1,107276
CUST03233,26,41877,Salaried,694,3,13441,0.81,1,3,Tier 3,53642
CUST03234,41,76004,Salaried,832,2,19475,0.92,1,1,Tier 3,172962
CUST03235,21,51925,Self-Employed,652,2,36225,0.73,3,3,Tier 1,55687
CUST03236,36,15000,Self-Employed,757,1,4460,0.79,3,3,Tier 2,27938
CUST03237,31,61190,Salaried,806,2,22460,0.79,2,1,Tier 1,121638
CUST03238,27,72815,Salaried,693,2,15538,1.0,0,1,Tier 1,109223
CUST03239,49,36103,Salaried,572,0,8835,0.76,1,1,Tier 3,45060
CUST03240,23,44691,Salaried,816,1,23411,1.0,1,1,Tier 1,106140
CUST03241,35,82387,Self-Employed,787,1,24738,0.83,2,4,Tier 2,168110
CUST03242,46,93454,Salaried,796,1,54692,0.89,0,2,Tier 2,221232
CUST03243,28,33011,Self-Employed,747,3,7106,0.71,1,1,Tier 3,39810
CUST03244,43,56089,Salaried,776,1,30111,0.92,1,0,Tier 3,127596
CUST03245,25,79175,Self-Employed,768,0,47117,0.91,0,1,Tier 3,189204
CUST03246,36,106051,Self-Employed,684,3,60995,0.82,0,2,Tier 3,144441
CUST03247,40,53715,Salaried,662,3,15963,0.84,1,3,Tier 2,69944
CUST03248,40,65789,Salaried,758,3,36217,0.71,1,0,Tier 1,132711
CUST03249,52,91501,Self-Employed,832,1,35985,0.65,2,1,Tier 1,165880
CUST03250,43,143630,Self-Employed,633,1,92498,0.63,2,1,Tier 1,153934
CUST03251,37,85723,Self-Employed,676,1,35023,0.71,0,1,Tier 3,110229
CUST03252,52,42157,Salaried,709,3,15676,0.82,2,1,Tier 3,51074
CUST03253,44,90819,Salaried,799,3,27556,0.93,0,3,Tier 2,218908
CUST03254,27,74171,Self-Employed,627,0,46969,0.92,1,2,Tier 1,101120
CUST03255,28,52439,Salaried,729,3,27588,0.88,1,1,Tier 1,70092
CUST03256,49,92497,Self-Employed,628,3,43791,0.69,2,3,Tier 3,103187
CUST03257,27,70571,Self-Employed,814,3,32679,0.97,0,2,Tier 2,173817
CUST03258,38,25879,Salaried,724,2,7448,0.71,1,3,Tier 1,31277
CUST03259,35,57274,Self-Employed,736,3,25307,0.89,0,1,Tier 3,81350
CUST03260,31,36162,Salaried,766,1,8438,0.95,0,1,Tier 2,88251
CUST03261,51,52664,Salaried,689,0,26024,0.77,3,2,Tier 1,58177
CUST03262,34,68876,Self-Employed,515,2,33773,0.51,0,0,Tier 2,78066
CUST03263,25,62918,Self-Employed,779,0,37719,1.0,0,0,Tier 2,156999
CUST03264,40,84806,Self-Employed,829,3,38460,1.0,0,3,Tier 1,212015
CUST03265,46,95079,Salaried,818,2,30811,0.91,0,2,Tier 2,226663
CUST03266,33,54629,Self-Employed,775,3,30510,0.8,0,3,Tier 2,122744
CUST03267,34,50880,Salaried,660,2,13474,0.79,0,1,Tier 1,68444
CUST03268,42,41748,Salaried,686,2,27966,0.79,0,2,Tier 3,55962
CUST03269,28,63244,Self-Employed,652,0,17666,0.57,1,3,Tier 2,69695
CUST03270,28,39666,Salaried,768,1,15276,0.67,1,1,Tier 1,77660
CUST03271,28,40196,Salaried,661,1,10068,0.63,1,3,Tier 2,46032
CUST03272,31,44667,Salaried,684,3,28328,0.77,2,3,Tier 2,52525
CUST03273,46,126557,Self-Employed,713,1,74739,0.91,0,1,Tier 3,181029
CUST03274,21,38835,Salaried,732,1,17610,0.76,0,0,Tier 3,51406
CUST03275,41,45305,Salaried,783,0,20962,0.83,0,1,Tier 2,103721
CUST03276,41,50271,Salaried,764,2,21847,0.87,0,4,Tier 3,117469
CUST03277,22,59044,Salaried,681,3,27925,0.87,0,1,Tier 1,82684
CUST03278,42,65202,Self-Employed,722,0,38868,0.8,1,1,Tier 2,83188
CUST03279,31,76397,Self-Employed,599,2,24290,0.66,0,2,Tier 2,94905
CUST03280,34,51292,Self-Employed,735,1,14755,0.85,0,2,Tier 2,71351
CUST03281,25,80754,Self-Employed,695,2,29050,0.67,1,1,Tier 3,95312
CUST03282,34,88053,Salaried,708,3,37326,0.88,0,0,Tier 1,124341
CUST03283,43,41830,Self-Employed,713,0,26066,1.0,1,0,Tier 1,59607
CUST03284,30,61780,Self-Employed,676,3,37419,0.65,1,2,Tier 3,71917
CUST03285,28,15000,Salaried,781,2,6056,0.68,1,3,Tier 1,29537
CUST03286,37,82680,Self-Employed,860,3,34496,1.0,2,2,Tier 3,186030
CUST03287,33,62018,Salaried,723,0,13548,0.77,2,0,Tier 1,72803
CUST03288,32,83967,Salaried,717,2,31629,0.84,0,1,Tier 2,115763
CUST03289,28,64387,Salaried,595,3,17430,0.69,1,0,Tier 2,76875
CUST03290,56,33888,Salaried,773,0,13359,0.95,0,3,Tier 3,82503
CUST03291,36,15403,Salaried,702,2,5085,0.7,1,1,Tier 3,18498
CUST03292,38,21200,Salaried,800,2,11030,0.98,0,1,Tier 1,52548
CUST03293,29,60110,Salaried,844,2,22788,0.96,0,2,Tier 3,146969
CUST03294,21,38911,Self-Employed,636,3,14690,0.6,0,0,Tier 1,46831
CUST03295,29,85539,Self-Employed,708,1,49656,0.85,0,1,Tier 2,118879
CUST03296,31,79145,Self-Employed,779,2,49903,0.89,0,2,Tier 2,187193
CUST03297,35,66214,Self-Employed,737,1,26433,0.62,2,2,Tier 1,70281
CUST03298,32,75217,Self-Employed,676,2,31484,0.64,1,1,Tier 2,87009
CUST03299,35,24672,Self-Employed,726,1,11026,0.84,1,0,Tier 1,32176
CUST03300,37,30702,Self-Employed,603,2,14821,0.64,0,4,Tier 2,37735
CUST03301,38,65693,Salaried,719,2,13942,0.91,0,0,Tier 3,93881
CUST03302,21,86133,Self-Employed,793,0,53309,1.0,0,1,Tier 3,215332
CUST03303,22,34802,Salaried,747,1,19006,0.87,0,1,Tier 1,48857
CUST03304,21,84805,Self-Employed,721,0,23775,0.78,2,5,Tier 3,100255
CUST03305,32,111545,Self-Employed,648,1,24084,0.81,0,1,Tier 1,151625
CUST03306,47,40045,Salaried,692,0,24736,0.83,0,3,Tier 3,55085
CUST03307,41,50410,Salaried,735,3,18759,0.73,3,2,Tier 2,53900
CUST03308,29,18704,Self-Employed,748,1,9293,0.72,1,2,Tier 3,22694
CUST03309,25,97322,Self-Employed,743,1,24521,0.74,0,0,Tier 1,127276
CUST03310,21,56414,Salaried,900,2,36259,1.0,1,1,Tier 2,133983
CUST03311,27,65198,Salaried,634,1,29831,0.59,3,0,Tier 3,62847
CUST03312,32,37304,Salaried,704,2,24607,0.58,1,2,Tier 2,41542
CUST03313,35,97889,Self-Employed,795,0,40356,0.96,0,2,Tier 3,240182
CUST03314,29,104334,Self-Employed,758,2,28455,0.75,2,0,Tier 3,201769
CUST03315,21,15000,Salaried,617,2,4841,0.68,0,2,Tier 2,18939
CUST03316,45,42274,Salaried,606,0,21590,0.69,0,1,Tier 1,53652
CUST03317,43,42474,Salaried,571,2,16873,0.54,2,2,Tier 3,42785
CUST03318,36,60623,Self-Employed,672,1,24330,0.79,1,2,Tier 1,76613
CUST03319,47,43502,Self-Employed,683,2,30173,0.71,1,0,Tier 2,52401
CUST03320,33,33409,Salaried,799,1,21871,0.89,0,1,Tier 2,78860
CUST03321,33,67533,Self-Employed,684,3,41546,0.64,1,1,Tier 1,77768
CUST03322,36,41058,Salaried,759,2,15892,0.87,0,1,Tier 1,96213
CUST03323,34,108034,Self-Employed,741,1,23699,0.57,0,3,Tier 3,127443
CUST03324,21,38604,Self-Employed,756,1,19917,0.74,1,3,Tier 3,79054
CUST03325,54,40378,Salaried,780,3,16798,0.73,1,0,Tier 2,82151
CUST03326,22,40761,Self-Employed,771,1,16161,0.77,0,2,Tier 3,90175
CUST03327,25,49790,Salaried,588,0,11731,0.5,0,4,Tier 2,55928
CUST03328,41,31577,Salaried,684,3,6739,0.78,0,0,Tier 2,42079
CUST03329,27,44192,Salaried,728,2,30227,0.82,1,0,Tier 1,56971
CUST03330,40,71612,Salaried,743,1,37533,0.89,0,0,Tier 2,101375
CUST03331,47,66422,Salaried,732,3,42723,0.89,0,1,Tier 1,94128
CUST03332,21,57990,Salaried,690,3,27844,0.74,2,3,Tier 2,67113
CUST03333,26,42254,Salaried,774,2,10651,0.62,0,0,Tier 1,85663
CUST03334,43,36314,Salaried,704,2,18588,0.71,1,1,Tier 2,43724
CUST03335,49,63525,Salaried,717,0,23172,0.9,0,2,Tier 3,90291
CUST03336,44,108181,Self-Employed,623,0,62517,0.76,1,0,Tier 2,134362
CUST03337,24,85997,Self-Employed,737,2,23463,0.71,0,0,Tier 2,110053
CUST03338,40,65965,Salaried,667,3,44154,0.78,0,1,Tier 3,87997
CUST03339,31,15000,Salaried,689,2,4854,0.77,1,2,Tier 3,18750
CUST03340,21,84158,Salaried,800,0,28643,1.0,0,1,Tier 3,210393
CUST03341,48,92770,Self-Employed,605,3,52872,0.66,1,0,Tier 1,108511
CUST03342,39,62698,Salaried,857,1,23009,1.0,0,0,Tier 2,156745
CUST03343,37,54067,Salaried,717,3,34437,0.89,0,1,Tier 1,76750
CUST03344,32,116625,Self-Employed,654,2,67598,0.72,1,0,Tier 1,141471
CUST03345,34,15000,Salaried,722,2,6797,0.97,0,1,Tier 2,22181
CUST03346,34,79572,Salaried,744,2,24404,0.8,2,2,Tier 1,95745
CUST03347,32,53006,Self-Employed,591,2,20264,0.57,1,3,Tier 2,58372
CUST03348,40,58303,Self-Employed,757,1,32463,0.98,1,2,Tier 1,137222
CUST03349,32,118077,Self-Employed,747,3,58317,0.83,0,3,Tier 3,161676
CUST03350,25,82836,Salaried,805,1,38668,0.73,3,1,Tier 3,148406
CUST03351,32,30282,Salaried,712,1,8825,0.77,0,1,Tier 1,40159
CUST03352,36,78085,Self-Employed,806,0,28980,0.73,1,1,Tier 2,158641
CUST03353,33,63913,Self-Employed,758,3,30048,0.99,0,3,Tier 1,159004
CUST03354,32,39878,Self-Employed,805,0,16911,0.83,1,2,Tier 3,86121
CUST03355,30,56596,Salaried,615,0,13198,0.61,0,3,Tier 2,68534
CUST03356,61,46227,Salaried,637,1,26973,0.77,2,1,Tier 2,54417
CUST03357,21,89344,Self-Employed,609,3,23806,0.74,0,0,Tier 1,116659
CUST03358,45,66676,Self-Employed,668,3,44684,0.86,0,1,Tier 1,92940
CUST03359,38,82831,Self-Employed,767,1,24965,1.0,0,1,Tier 1,207077
CUST03360,22,70401,Self-Employed,703,2,25940,0.85,0,1,Tier 2,97941
CUST03361,37,42318,Self-Employed,725,0,20561,0.82,1,2,Tier 1,54737
CUST03362,35,50443,Salaried,665,3,20389,0.85,0,2,Tier 3,70086
CUST03363,31,63443,Self-Employed,618,3,22478,0.53,1,1,Tier 2,68025
CUST03364,39,83496,Self-Employed,614,1,38951,0.85,1,3,Tier 2,109450
CUST03365,35,30518,Salaried,811,2,16153,0.93,1,1,Tier 2,69883
CUST03366,44,69899,Salaried,710,0,32812,0.69,2,2,Tier 3,78101
CUST03367,42,52166,Salaried,873,2,18568,0.95,1,3,Tier 2,120697
CUST03368,25,51923,Salaried,805,0,25808,1.0,0,0,Tier 1,129807
CUST03369,40,48629,Salaried,559,3,23271,0.72,1,1,Tier 3,59084
CUST03370,41,135916,Self-Employed,865,0,91974,0.99,0,1,Tier 1,338881
CUST03371,28,126307,Self-Employed,639,3,43385,0.75,1,0,Tier 2,156507
CUST03372,44,55414,Salaried,562,0,12883,0.61,0,0,Tier 3,66960
CUST03373,31,52007,Self-Employed,690,1,11506,0.74,1,1,Tier 2,63842
CUST03374,27,116609,Self-Employed,763,3,28879,0.72,0,2,Tier 2,251051
CUST03375,45,72632,Self-Employed,743,0,27262,0.72,1,1,Tier 2,88196
CUST03376,37,54449,Salaried,793,2,16774,0.76,0,4,Tier 3,119489
CUST03377,27,98725,Self-Employed,698,0,21362,0.89,0,0,Tier 1,139838
CUST03378,42,37664,Salaried,769,1,11153,0.74,1,1,Tier 2,77263
CUST03379,33,47809,Salaried,661,1,18919,0.71,1,0,Tier 2,57768
CUST03380,33,29851,Salaried,675,2,20560,0.74,2,2,Tier 3,34478
CUST03381,37,34157,Salaried,752,2,15554,0.73,0,0,Tier 2,73662
CUST03382,37,15000,Salaried,776,1,9982,0.85,1,2,Tier 1,32863
CUST03383,53,66018,Self-Employed,873,1,19573,1.0,0,2,Tier 1,165045
CUST03384,35,47103,Salaried,653,2,19655,0.67,0,0,Tier 1,59039
CUST03385,36,97514,Self-Employed,818,1,23078,0.96,0,2,Tier 2,239332
CUST03386,28,68098,Self-Employed,529,1,16111,0.52,0,1,Tier 3,77807
CUST03387,36,54829,Self-Employed,762,2,11718,0.65,0,5,Tier 3,112869
CUST03388,22,43980,Self-Employed,702,1,29485,0.85,0,1,Tier 1,61060
CUST03389,43,66105,Self-Employed,680,3,16531,0.68,0,3,Tier 2,83475
CUST03390,37,94767,Self-Employed,881,1,45460,1.0,0,2,Tier 3,236916
CUST03391,41,66439,Salaried,729,3,42916,0.68,1,1,Tier 1,78575
CUST03392,26,94335,Salaried,739,3,60134,0.75,1,2,Tier 3,117043
CUST03393,25,22437,Salaried,789,0,11293,1.0,0,2,Tier 2,56093
CUST03394,35,45746,Self-Employed,779,0,28192,0.85,0,1,Tier 2,105850
CUST03395,38,58611,Salaried,846,0,24152,0.94,0,0,Tier 3,142083
CUST03396,35,54598,Self-Employed,769,0,30735,0.8,3,1,Tier 1,102104
CUST03397,27,48008,Salaried,699,2,19161,0.79,3,0,Tier 2,53558
CUST03398,27,63458,Self-Employed,831,0,18179,1.0,0,1,Tier 3,158644
CUST03399,51,56640,Salaried,763,3,27651,0.83,0,5,Tier 1,129577
CUST03400,45,59321,Salaried,900,0,27231,1.0,1,0,Tier 1,140886
CUST03401,28,74201,Self-Employed,762,3,23382,0.99,0,1,Tier 2,184968
CUST03402,39,88970,Self-Employed,635,1,19750,0.66,1,3,Tier 1,103863
CUST03403,30,107435,Self-Employed,835,3,49294,1.0,0,1,Tier 2,268586
CUST03404,27,15622,Salaried,755,1,5185,0.68,1,0,Tier 1,30761
CUST03405,24,36162,Salaried,614,0,9145,0.67,1,4,Tier 3,42701
CUST03406,23,78865,Salaried,665,1,37415,0.8,0,2,Tier 2,106343
CUST03407,43,63050,Salaried,762,2,31387,0.85,1,3,Tier 2,137591
CUST03408,27,72710,Salaried,686,0,20962,0.8,1,1,Tier 2,92712
CUST03409,25,55004,Salaried,691,0,31851,0.66,0,3,Tier 1,68458
CUST03410,23,93402,Self-Employed,481,0,22347,0.38,3,1,Tier 1,75828
CUST03411,32,38520,Salaried,793,0,25319,0.93,0,2,Tier 1,92791
CUST03412,32,23526,Self-Employed,727,3,12078,1.0,0,1,Tier 3,35288
CUST03413,37,21188,Self-Employed,621,3,13210,0.74,1,2,Tier 3,26036
CUST03414,44,71420,Self-Employed,793,2,38493,0.63,1,1,Tier 1,136731
CUST03415,43,78374,Self-Employed,712,3,49969,0.61,1,2,Tier 2,88788
CUST03416,26,65567,Salaried,780,2,45822,0.84,2,0,Tier 2,134016
CUST03417,38,86353,Self-Employed,656,1,38911,0.78,0,3,Tier 3,115369
CUST03418,45,35546,Salaried,553,1,14583,0.5,1,0,Tier 3,37203
CUST03419,26,57710,Self-Employed,730,0,16465,0.64,0,0,Tier 2,70830
CUST03420,44,75186,Salaried,746,1,34255,0.97,1,2,Tier 3,105177
CUST03421,30,65781,Salaried,808,2,16636,0.97,0,1,Tier 3,161831
CUST03422,43,48023,Self-Employed,814,3,21308,0.95,0,0,Tier 3,116891
CUST03423,51,71338,Self-Employed,817,2,45022,0.92,0,3,Tier 2,171130
CUST03424,42,53735,Self-Employed,755,3,23292,0.75,0,1,Tier 1,117250
CUST03425,47,72613,Salaried,858,2,47886,0.98,1,3,Tier 2,170361
CUST03426,25,24282,Self-Employed,591,2,7240,0.55,0,3,Tier 2,28266
CUST03427,42,52445,Salaried,611,2,11637,0.64,0,1,Tier 3,64363
CUST03428,41,26206,Salaried,657,2,6259,0.69,0,3,Tier 3,33134
CUST03429,26,63516,Self-Employed,661,3,13119,0.78,3,2,Tier 3,70484
CUST03430,34,75851,Self-Employed,726,3,35469,0.84,1,1,Tier 3,99025
CUST03431,34,26649,Self-Employed,802,1,15766,0.75,1,0,Tier 1,55003
CUST03432,33,93840,Self-Employed,658,0,48877,0.77,0,2,Tier 3,124634
CUST03433,42,103425,Self-Employed,649,1,49151,0.52,0,0,Tier 2,117761
CUST03434,23,33191,Salaried,769,2,20479,0.85,3,2,Tier 1,64222
CUST03435,33,52958,Salaried,732,2,26405,0.62,0,1,Tier 3,64267
CUST03436,31,54200,Salaried,657,0,26948,0.64,2,0,Tier 2,58701
CUST03437,30,86317,Salaried,672,0,59531,0.81,0,1,Tier 2,117497
CUST03438,35,15000,Self-Employed,769,1,8067,0.84,1,2,Tier 2,32544
CUST03439,30,82079,Salaried,748,0,16918,0.91,0,2,Tier 2,117659
CUST03440,44,22167,Self-Employed,795,2,6505,0.85,1,2,Tier 1,48455
CUST03441,46,28010,Salaried,697,0,18355,0.78,0,2,Tier 1,37394
CUST03442,28,58609,Self-Employed,617,2,22856,0.8,2,0,Tier 2,70258
CUST03443,54,17929,Salaried,894,1,7692,1.0,0,0,Tier 2,44823
CUST03444,31,70205,Salaried,705,0,45825,0.79,0,3,Tier 3,94267
CUST03445,41,41329,Salaried,797,0,15361,0.67,1,0,Tier 3,81348
CUST03446,33,48548,Salaried,789,3,22481,0.84,1,1,Tier 2,105329
CUST03447,23,74032,Salaried,739,2,33048,0.99,0,4,Tier 2,110625
CUST03448,28,74983,Salaried,619,3,43828,0.56,2,0,Tier 1,76299
CUST03449,47,33564,Salaried,607,2,14425,0.68,1,1,Tier 3,39674
CUST03450,21,63601,Self-Employed,757,2,31006,0.82,1,3,Tier 1,136450
CUST03451,26,53603,Salaried,900,2,28884,0.92,0,1,Tier 3,128958
CUST03452,50,51683,Salaried,646,1,28707,0.59,0,1,Tier 2,61649
CUST03453,43,47131,Salaried,712,0,23648,0.68,2,1,Tier 2,52242
CUST03454,30,83203,Self-Employed,835,3,40002,0.99,0,1,Tier 3,206826
CUST03455,27,47103,Salaried,663,1,23933,0.68,2,6,Tier 2,52330
CUST03456,41,57638,Salaried,753,3,24756,0.81,1,3,Tier 3,123178
CUST03457,37,65186,Self-Employed,660,2,28899,0.77,0,2,Tier 1,86631
CUST03458,30,66102,Self-Employed,822,0,21921,0.93,0,2,Tier 2,159734
CUST03459,32,83958,Self-Employed,762,0,22369,0.92,0,2,Tier 3,201939
CUST03460,25,25038,Salaried,648,0,7507,0.72,4,1,Tier 1,24862
CUST03461,37,22962,Self-Employed,747,0,13060,0.8,0,2,Tier 1,31084
CUST03462,28,20932,Self-Employed,763,2,7271,0.87,0,0,Tier 2,49005
CUST03463,28,52897,Salaried,713,1,24384,0.74,0,0,Tier 2,68935
CUST03464,48,116623,Self-Employed,777,2,50833,0.85,0,0,Tier 2,269837
CUST03465,45,60235,Salaried,814,2,33043,1.0,1,3,Tier 2,143059
CUST03466,46,67781,Salaried,793,3,15764,0.85,1,4,Tier 1,148072
CUST03467,36,60425,Salaried,684,3,37636,0.83,1,2,Tier 1,78254
CUST03468,40,15000,Self-Employed,710,1,4722,0.74,0,1,Tier 2,19529
CUST03469,21,146991,Self-Employed,708,3,91602,0.81,0,1,Tier 2,199647
CUST03470,53,117365,Self-Employed,539,0,64676,0.46,1,5,Tier 3,119910
CUST03471,33,32308,Salaried,747,1,13854,0.97,1,1,Tier 3,45320
CUST03472,46,42063,Self-Employed,707,0,13058,0.78,1,4,Tier 2,53091
CUST03473,21,43347,Salaried,690,2,18745,0.69,1,0,Tier 2,51790
CUST03474,37,53423,Salaried,825,1,14881,0.75,4,2,Tier 3,90187
CUST03475,31,27738,Salaried,715,3,9219,0.78,0,1,Tier 1,37059
CUST03476,30,50568,Self-Employed,789,1,16083,0.87,0,2,Tier 1,118416
CUST03477,21,41955,Salaried,664,3,28853,0.64,0,2,Tier 2,51648
CUST03478,34,47703,Salaried,812,3,14088,0.78,0,1,Tier 1,106331
CUST03479,21,63868,Self-Employed,638,2,13160,0.87,0,0,Tier 3,89522
CUST03480,44,67108,Salaried,829,2,25644,0.98,0,1,Tier 3,165874
CUST03481,35,63255,Salaried,695,3,23109,0.72,3,0,Tier 1,67410
CUST03482,41,61042,Salaried,724,2,32543,0.75,1,1,Tier 2,75439
CUST03483,23,81829,Self-Employed,670,2,54948,0.63,0,2,Tier 3,100038
CUST03484,29,58552,Salaried,696,1,20260,0.68,0,2,Tier 2,73578
CUST03485,29,48998,Self-Employed,506,0,29954,0.4,1,0,Tier 3,47786
CUST03486,41,68837,Self-Employed,625,3,46943,0.75,1,2,Tier 1,84955
CUST03487,50,94218,Self-Employed,900,1,22065,0.83,0,0,Tier 2,216084
CUST03488,30,62604,Self-Employed,741,1,17373,0.69,1,1,Tier 2,74548
CUST03489,37,39999,Self-Employed,728,2,16720,0.76,2,0,Tier 2,46941
CUST03490,42,25286,Salaried,619,0,14552,0.8,0,0,Tier 2,34210
CUST03491,36,15000,Salaried,772,2,4196,0.96,0,1,Tier 2,36814
CUST03492,32,50404,Salaried,900,3,14301,1.0,0,0,Tier 3,126009
CUST03493,27,143359,Self-Employed,649,1,31874,0.72,2,3,Tier 2,163209
CUST03494,33,89730,Self-Employed,723,1,27624,0.65,2,2,Tier 2,97549
CUST03495,48,15000,Self-Employed,532,3,6046,0.46,0,0,Tier 2,16395
CUST03496,36,58283,Salaried,711,3,19173,0.66,0,2,Tier 3,72601
CUST03497,49,56071,Salaried,662,2,28297,0.71,0,2,Tier 1,72066
CUST03498,25,55718,Self-Employed,758,1,34460,0.83,2,3,Tier 1,113826
CUST03499,31,29351,Self-Employed,784,3,12678,0.76,1,1,Tier 3,60749
CUST03500,33,77130,Salaried,785,1,43898,0.6,2,1,Tier 2,135305
CUST03501,22,66427,Self-Employed,669,2,31108,0.75,3,2,Tier 1,72398
CUST03502,32,80092,Salaried,620,2,24167,0.57,4,4,Tier 3,70376
CUST03503,21,72942,Self-Employed,597,0,17105,0.7,0,1,Tier 2,92747
CUST03504,34,58581,Salaried,619,3,33864,0.55,0,2,Tier 2,68162
CUST03505,33,52571,Salaried,809,2,26265,0.78,3,2,Tier 3,97581
CUST03506,21,69187,Self-Employed,837,0,46544,1.0,1,3,Tier 1,164318
CUST03507,30,72331,Salaried,668,2,37100,0.85,1,0,Tier 2,94697
CUST03508,28,31641,Salaried,856,1,14146,0.83,0,0,Tier 1,72272
CUST03509,33,81301,Self-Employed,705,0,41624,0.89,0,2,Tier 1,115245
CUST03510,40,63943,Salaried,634,2,20588,0.56,0,3,Tier 1,74704
CUST03511,32,49547,Salaried,791,2,16295,0.99,1,3,Tier 3,116780
CUST03512,23,48050,Self-Employed,727,0,21062,0.78,3,4,Tier 3,53309
CUST03513,28,114783,Self-Employed,597,3,40721,0.71,1,1,Tier 1,138849
CUST03514,46,18775,Self-Employed,691,2,12417,0.99,0,1,Tier 2,27952
CUST03515,37,53673,Salaried,613,2,22788,0.68,1,3,Tier 1,63599
CUST03516,21,80733,Self-Employed,752,3,38663,0.82,2,2,Tier 2,163539
CUST03517,41,47527,Salaried,769,1,29952,0.67,1,0,Tier 1,93447
CUST03518,31,103337,Self-Employed,605,3,57680,0.57,0,3,Tier 2,121659
CUST03519,41,15000,Self-Employed,714,3,9868,0.64,3,2,Tier 3,15074
CUST03520,25,42469,Self-Employed,691,2,14426,0.97,0,0,Tier 2,62849
CUST03521,43,105393,Self-Employed,661,3,62026,0.78,0,0,Tier 2,140551
CUST03522,36,43176,Salaried,752,1,19091,0.75,3,1,Tier 1,78445
CUST03523,34,64721,Self-Employed,617,0,29071,0.82,2,1,Tier 2,78825
CUST03524,40,66374,Self-Employed,790,3,43237,0.81,1,3,Tier 3,141716
CUST03525,24,25222,Self-Employed,708,2,15727,0.66,6,2,Tier 3,20104
CUST03526,38,59817,Salaried,827,3,33198,0.8,1,1,Tier 2,127337
CUST03527,35,56651,Salaried,900,1,21504,0.92,1,0,Tier 1,129212
