age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket,recommended_credit_limit
27,72815.0,Salaried,693.0,2,15538.0,1.0,0,1,Tier 1,0.213390098,0,Good,Medium,Young,109223
27,51655.0,Salaried,685.0,0,19294.0,0.82,0,2,Tier 3,0.373516601,1,Good,Medium,Young,70614
35,15000.0,Self-Employed,695.0,3,5121.0,0.79,2,5,Tier 3,0.3414,1,Good,Low,Adult,17934
37,21188.0,Self-Employed,621.0,3,13210.0,0.74,1,2,Tier 3,0.623466113,1,Fair,Low,Adult,26036
46,19899.0,Self-Employed,641.0,1,13682.0,0.63,1,2,Tier 2,0.68757224,1,Fair,Low,Adult,22812
39,37853.0,Salaried,626.0,0,13087.0,0.79,0,1,Tier 3,0.345732174,1,Fair,Low,Adult,50921
31,63144.0,Self-Employed,643.0,0,27340.0,0.86,1,1,Tier 3,0.432978589,1,Fair,Medium,Adult,83442
40,49179.0,Salaried,740.0,1,33205.0,0.69,1,2,Tier 1,0.675186563,1,Excellent,Medium,Adult,58767
34,49099.0,Salaried,597.0,0,32107.0,0.64,0,3,Tier 1,0.653923705,1,Fair,Medium,Adult,60262
45,64924.0,Self-Employed,716.0,1,25411.0,0.81,0,1,Tier 3,0.391396094,1,Good,Medium,Adult,88347
33,43443.0,Self-Employed,687.0,0,22827.0,0.77,1,3,Tier 1,0.525447138,1,Good,Medium,Adult,54455
43,41830.0,Self-Employed,713.0,0,26066.0,1.0,1,0,Tier 1,0.623141286,0,Good,Medium,Adult,59607
25,91532.0,Self-Employed,767.0,0,41825.0,0.84,1,2,Tier 3,0.45694402,1,Excellent,High,Young,199397
34,59439.0,Salaried,640.0,3,21164.0,0.7,3,1,Tier 1,0.356062518,1,Fair,Medium,Adult,62595
44,37323.0,Salaried,704.0,3,24150.0,0.78,0,2,Tier 1,0.647054095,1,Good,Low,Adult,49693
29,111949.0,Self-Employed,742.0,2,58481.0,0.76,0,0,Tier 2,0.52238966,1,Excellent,High,Young,147972
22,51989.0,Salaried,817.0,1,13606.0,0.95,0,1,Tier 3,0.261709208,0,Excellent,Medium,Young,126588
35,67008.0,Salaried,900.0,3,29285.0,1.0,0,1,Tier 1,0.437037369,0,Excellent,Medium,Adult,167521
30,51626.0,Salaried,684.0,0,24620.0,0.65,1,0,Tier 1,0.476891489,1,Good,Medium,Adult,59924
34,26392.0,Self-Employed,821.0,2,10892.0,0.98,0,0,Tier 2,0.412700818,0,Excellent,Low,Adult,65351
40,90973.0,Self-Employed,692.0,1,53443.0,0.85,0,1,Tier 2,0.587460016,1,Good,High,Adult,126319
43,32660.0,Salaried,632.0,2,17762.0,0.51,1,0,Tier 1,0.543845683,1,Fair,Low,Adult,34449
26,53603.0,Salaried,900.0,2,28884.0,0.92,0,1,Tier 3,0.538850437,0,Excellent,Medium,Young,128958
30,105588.0,Self-Employed,557.0,3,58393.0,0.63,1,3,Tier 3,0.553026859,1,Poor,High,Adult,121339
31,56038.0,Self-Employed,689.0,3,26203.0,0.78,1,2,Tier 1,0.467593419,1,Good,Medium,Adult,70547
32,23526.0,Self-Employed,727.0,3,12078.0,1.0,0,1,Tier 3,0.513389441,0,Good,Low,Adult,35288
50,65341.0,Salaried,763.0,2,37439.0,0.74,2,0,Tier 1,0.572978681,1,Excellent,Medium,Senior,125833
45,30818.0,Salaried,722.0,2,18918.0,0.75,1,2,Tier 2,0.613862029,1,Good,Low,Adult,38111
43,42460.0,Salaried,766.0,2,22616.0,0.91,0,3,Tier 1,0.532642487,0,Excellent,Medium,Adult,101368
34,61720.0,Self-Employed,692.0,0,30480.0,0.73,1,1,Tier 3,0.493843163,1,Good,Medium,Adult,75414
34,104678.0,Self-Employed,672.0,3,53719.0,0.66,1,0,Tier 1,0.513183286,1,Good,High,Adult,122421
38,52901.0,Salaried,776.0,3,18531.0,0.8,0,6,Tier 2,0.350295836,1,Excellent,Medium,Adult,119230
27,35583.0,Salaried,573.0,0,15647.0,0.7,1,1,Tier 1,0.439732457,1,Poor,Low,Young,42681
41,54619.0,Salaried,732.0,1,19433.0,0.79,1,2,Tier 1,0.355791941,1,Good,Medium,Adult,69414
25,68773.0,Salaried,663.0,2,21444.0,0.66,1,3,Tier 3,0.311808413,1,Fair,Medium,Young,80307
21,69187.0,Self-Employed,837.0,0,46544.0,1.0,1,3,Tier 1,0.672727536,0,Excellent,Medium,Young,164318
38,50472.0,Salaried,674.0,1,18839.0,0.65,2,1,Tier 3,0.373256459,1,Good,Medium,Adult,54785
40,61310.0,Salaried,750.0,1,24131.0,0.95,0,1,Tier 3,0.393589953,0,Excellent,Medium,Adult,89887
39,32772.0,Salaried,649.0,2,7689.0,0.72,1,0,Tier 1,0.234621018,1,Fair,Low,Adult,39778
28,56895.0,Self-Employed,665.0,2,13292.0,0.94,0,2,Tier 3,0.233623341,0,Fair,Medium,Young,82638
39,40618.0,Salaried,689.0,2,8254.0,0.89,1,2,Tier 2,0.203210399,1,Good,Medium,Adult,54490
43,94746.0,Salaried,762.0,1,33432.0,0.78,0,0,Tier 2,0.352859224,1,Excellent,High,Adult,211248
23,66231.0,Salaried,654.0,3,13829.0,0.65,3,2,Tier 3,0.208799505,1,Fair,Medium,Young,67103
38,51162.0,Salaried,610.0,3,11096.0,0.93,0,1,Tier 3,0.216879715,0,Fair,Medium,Adult,74110
31,50541.0,Salaried,728.0,3,16363.0,0.77,0,1,Tier 1,0.32375695,1,Good,Medium,Adult,67080
27,99102.0,Self-Employed,777.0,0,26913.0,0.93,0,1,Tier 2,0.271568687,0,Excellent,High,Young,238985
54,37424.0,Self-Employed,868.0,1,15380.0,1.0,0,1,Tier 3,0.410966225,0,Excellent,Low,Senior,93560
45,88327.0,Self-Employed,723.0,0,57516.0,0.76,2,3,Tier 2,0.651171216,1,Good,High,Adult,103377
46,76377.0,Self-Employed,802.0,3,28469.0,0.91,0,2,Tier 1,0.372743103,0,Excellent,Medium,Adult,182312
46,53196.0,Self-Employed,700.0,0,28859.0,0.68,0,1,Tier 2,0.542503196,1,Good,Medium,Adult,67221
26,49832.0,Self-Employed,706.0,1,18636.0,0.84,0,1,Tier 3,0.373976561,1,Good,Medium,Young,68693
49,49521.0,Salaried,699.0,3,28571.0,0.75,2,1,Tier 3,0.576947154,1,Good,Medium,Adult,57630
35,81565.0,Self-Employed,684.0,3,51393.0,0.68,0,0,Tier 1,0.630086434,1,Good,High,Adult,102696
45,78335.0,Self-Employed,900.0,2,32697.0,1.0,0,0,Tier 3,0.41739963,0,Excellent,Medium,Adult,195838
44,53899.0,Salaried,687.0,2,11695.0,0.75,0,2,Tier 2,0.216979907,1,Good,Medium,Adult,70792
25,54208.0,Salaried,626.0,3,22357.0,0.53,1,1,Tier 1,0.4124299,1,Fair,Medium,Young,58118
21,47716.0,Self-Employed,633.0,2,26579.0,0.75,0,1,Tier 1,0.557024897,1,Fair,Medium,Young,62470
39,25602.0,Salaried,782.0,2,11950.0,0.74,0,1,Tier 1,0.466760409,1,Excellent,Low,Adult,55776
38,54911.0,Self-Employed,843.0,0,18523.0,1.0,0,1,Tier 1,0.337327676,0,Excellent,Medium,Adult,137276
44,47713.0,Salaried,718.0,2,20918.0,0.95,0,3,Tier 2,0.438413011,0,Good,Medium,Adult,69769
36,98290.0,Self-Employed,758.0,2,28712.0,0.79,0,1,Tier 3,0.292115169,1,Excellent,High,Adult,219647
34,67482.0,Self-Employed,709.0,3,39449.0,0.95,0,2,Tier 1,0.584585519,0,Good,Medium,Adult,98646
35,65312.0,Self-Employed,808.0,0,24935.0,0.9,0,2,Tier 1,0.381782827,0,Excellent,Medium,Adult,154975
46,71923.0,Self-Employed,849.0,3,42888.0,0.99,0,3,Tier 3,0.596304381,0,Excellent,Medium,Adult,179286
35,38528.0,Self-Employed,743.0,2,23371.0,0.87,1,3,Tier 3,0.606597799,1,Excellent,Low,Adult,51075
43,46349.0,Salaried,840.0,1,30499.0,0.87,2,3,Tier 3,0.658029299,1,Excellent,Medium,Adult,96574
35,85198.0,Salaried,731.0,3,17069.0,0.71,1,1,Tier 3,0.200345079,1,Good,High,Adult,102748
33,30824.0,Salaried,611.0,2,14867.0,0.71,0,1,Tier 1,0.482318972,1,Fair,Low,Adult,39539
39,95618.0,Self-Employed,756.0,1,54040.0,0.85,1,0,Tier 3,0.565165555,1,Excellent,High,Adult,208982
38,63873.0,Self-Employed,712.0,2,33065.0,0.69,2,1,Tier 3,0.517667872,1,Good,Medium,Adult,71217
41,67622.0,Salaried,776.0,3,47147.0,0.7,2,1,Tier 3,0.697213924,1,Excellent,Medium,Adult,127046
48,30224.0,Salaried,682.0,1,10339.0,0.74,1,0,Tier 3,0.342079142,1,Good,Low,Adult,37224
33,92158.0,Salaried,790.0,0,58070.0,1.0,0,2,Tier 2,0.630113501,0,Excellent,High,Adult,230395
36,94743.0,Self-Employed,652.0,1,47471.0,0.61,0,1,Tier 3,0.50105021,1,Fair,High,Adult,114413
38,75101.0,Self-Employed,845.0,2,18678.0,0.85,0,2,Tier 1,0.248705077,1,Excellent,Medium,Adult,173553
40,41728.0,Salaried,871.0,3,13072.0,0.83,1,3,Tier 2,0.313266871,1,Excellent,Medium,Adult,90034
31,50880.0,Self-Employed,629.0,2,26570.0,0.71,0,1,Tier 2,0.522209119,1,Fair,Medium,Adult,65113
33,32319.0,Salaried,775.0,2,16404.0,0.74,1,0,Tier 1,0.507565209,1,Excellent,Low,Adult,66289
45,92270.0,Self-Employed,791.0,3,59843.0,0.95,0,0,Tier 2,0.648563997,0,Excellent,High,Adult,224514
38,52352.0,Salaried,788.0,0,17420.0,0.9,0,4,Tier 1,0.332747555,0,Excellent,Medium,Adult,124484
42,70991.0,Self-Employed,827.0,3,31798.0,0.85,1,1,Tier 2,0.447915933,1,Excellent,Medium,Adult,155276
26,63351.0,Self-Employed,742.0,0,40334.0,0.7,2,2,Tier 3,0.636675033,1,Excellent,Medium,Young,71402
25,66584.0,Salaried,793.0,2,42268.0,0.84,2,1,Tier 1,0.634807161,1,Excellent,Medium,Young,136616
21,73674.0,Self-Employed,670.0,3,44279.0,0.88,0,2,Tier 2,0.601012569,1,Good,Medium,Young,103963
37,94369.0,Self-Employed,657.0,0,49492.0,0.81,0,1,Tier 3,0.524451886,1,Fair,High,Adult,128121
24,114489.0,Self-Employed,730.0,0,53831.0,0.69,1,1,Tier 1,0.470184909,1,Good,High,Young,136844
42,81386.0,Salaried,695.0,2,19041.0,0.7,0,3,Tier 2,0.233959158,1,Good,High,Adult,103807
41,32989.0,Salaried,700.0,2,20833.0,0.77,1,1,Tier 3,0.631513535,1,Good,Low,Adult,41427
30,23270.0,Salaried,818.0,3,11223.0,0.68,1,3,Tier 1,0.4822948,1,Excellent,Low,Adult,46047
28,37042.0,Salaried,689.0,2,17149.0,0.65,0,1,Tier 2,0.462960963,1,Good,Low,Young,45851
48,61231.0,Salaried,704.0,3,16719.0,0.9,0,1,Tier 3,0.273047966,0,Good,Medium,Adult,87452
46,22964.0,Salaried,660.0,1,5049.0,0.64,1,2,Tier 1,0.219865877,1,Fair,Low,Adult,26590
31,40378.0,Salaried,649.0,1,10214.0,0.76,2,0,Tier 1,0.252959532,1,Fair,Medium,Adult,47187
54,94592.0,Self-Employed,704.0,2,53932.0,0.95,0,2,Tier 2,0.570153924,0,Good,High,Senior,138579
39,46368.0,Self-Employed,887.0,1,27206.0,0.94,0,0,Tier 1,0.586740856,0,Excellent,Medium,Adult,112306
44,67708.0,Salaried,612.0,1,26870.0,0.94,0,1,Tier 2,0.396851184,0,Fair,Medium,Adult,98692
37,40046.0,Salaried,737.0,3,12002.0,0.69,1,3,Tier 3,0.299705339,1,Good,Medium,Adult,47895
33,52635.0,Salaried,807.0,3,11555.0,1.0,0,2,Tier 3,0.219530731,0,Excellent,Medium,Adult,131588
41,76004.0,Salaried,832.0,2,19475.0,0.92,1,1,Tier 3,0.256236514,0,Excellent,Medium,Adult,172962
26,60621.0,Self-Employed,822.0,1,26469.0,0.82,2,1,Tier 3,0.43663087,1,Excellent,Medium,Young,122963
26,130640.625,Self-Employed,637.0,3,51424.0,0.74,0,0,Tier 3,0.39362947,1,Fair,High,Young,195160
27,44192.0,Salaried,728.0,2,30227.0,0.82,1,0,Tier 1,0.683992578,1,Good,Medium,Young,56971
56,96163.0,Self-Employed,706.0,0,42471.0,0.75,2,0,Tier 1,0.441656354,1,Good,High,Senior,112077
25,47720.0,Salaried,719.0,0,19127.0,0.85,1,0,Tier 3,0.400817267,1,Good,Medium,Young,62463
41,35767.0,Salaried,627.0,2,11468.0,0.76,0,2,Tier 2,0.320630749,1,Fair,Low,Adult,47249
29,42728.0,Salaried,748.0,3,13119.0,0.94,0,1,Tier 1,0.307035199,0,Excellent,Medium,Young,62300
41,63777.0,Salaried,757.0,2,16671.0,0.87,0,2,Tier 3,0.261395174,1,Excellent,Medium,Adult,149408
42,16581.0,Self-Employed,840.0,0,11185.0,0.86,1,2,Tier 3,0.674567276,1,Excellent,Low,Adult,36486
28,60709.0,Self-Employed,678.0,2,14129.0,0.79,2,1,Tier 2,0.232733203,1,Good,Medium,Young,72302
25,26174.0,Salaried,772.0,2,14555.0,0.78,3,1,Tier 2,0.556086192,1,Excellent,Low,Young,48508
47,72613.0,Salaried,858.0,2,47886.0,0.98,1,3,Tier 2,0.65946869,0,Excellent,Medium,Adult,170361
50,67663.0,Self-Employed,610.0,0,36071.0,0.52,1,2,Tier 1,0.533097853,1,Fair,Medium,Senior,72087
30,96996.0,Salaried,671.0,0,49939.0,0.71,0,1,Tier 2,0.514856283,1,Good,High,Adult,124598
38,77602.0,Salaried,764.0,3,44231.0,0.95,0,1,Tier 3,0.569972423,0,Excellent,Medium,Adult,189099
40,72015.0,Self-Employed,769.0,2,33663.0,0.93,0,0,Tier 3,0.467444282,0,Excellent,Medium,Adult,173522
36,52699.0,Salaried,753.0,0,21031.0,0.59,1,0,Tier 2,0.399077781,1,Excellent,Medium,Adult,98430
28,37365.0,Self-Employed,663.0,1,23873.0,1.0,0,2,Tier 1,0.638913422,0,Fair,Low,Young,56047
31,52015.0,Salaried,894.0,0,14303.0,0.91,0,0,Tier 3,0.274978372,0,Excellent,Medium,Adult,124074
29,15000.0,Salaried,670.0,0,9219.0,0.72,1,0,Tier 3,0.6146,1,Good,Low,Young,18267
36,110229.0,Self-Employed,715.0,3,24033.0,0.77,0,1,Tier 2,0.218027924,1,Good,High,Adult,145982
33,63849.0,Salaried,701.0,2,31080.0,0.81,1,0,Tier 2,0.486773481,1,Good,Medium,Adult,81883
51,40711.0,Salaried,787.0,0,12136.0,0.68,1,1,Tier 1,0.29810125,1,Excellent,Medium,Senior,80227
49,51834.0,Salaried,554.0,3,15614.0,0.45,0,2,Tier 3,0.301230852,1,Poor,Medium,Adult,56468
21,38483.0,Salaried,691.0,0,10962.0,0.68,1,6,Tier 2,0.284853052,1,Good,Low,Young,45500
33,89876.0,Self-Employed,654.0,0,49419.0,0.76,0,5,Tier 2,0.549857582,1,Fair,High,Adult,118889
21,70253.0,Self-Employed,815.0,1,24482.0,0.75,2,2,Tier 3,0.348483339,1,Excellent,Medium,Young,136004
25,90632.0,Salaried,768.0,0,51936.0,0.79,1,1,Tier 2,0.573042634,1,Excellent,High,Young,190919
34,68140.0,Salaried,757.0,2,44259.0,0.88,1,2,Tier 2,0.649530379,1,Excellent,Medium,Adult,151400
21,25735.0,Self-Employed,689.0,1,17025.0,0.83,0,3,Tier 2,0.661550418,1,Good,Low,Young,35380
37,66217.0,Self-Employed,896.0,3,14242.0,0.94,0,2,Tier 1,0.215080719,0,Excellent,Medium,Adult,160744
22,78069.0,Self-Employed,739.0,1,33711.0,0.75,1,6,Tier 3,0.431810322,1,Good,Medium,Young,96708
25,33506.0,Salaried,690.0,2,18535.0,0.85,2,0,Tier 2,0.553184504,1,Good,Low,Young,41396
33,43398.0,Salaried,846.0,1,15400.0,0.74,1,1,Tier 2,0.354855062,1,Excellent,Medium,Adult,88833
45,39309.0,Salaried,646.0,3,19318.0,0.63,3,2,Tier 1,0.491439619,1,Fair,Low,Adult,39298
21,59920.0,Salaried,730.0,0,41155.0,0.8,1,2,Tier 3,0.686832443,1,Good,Medium,Young,76271
43,24395.0,Self-Employed,789.0,0,13267.0,0.79,2,3,Tier 3,0.543840951,1,Excellent,Low,Adult,48351
34,78693.0,Self-Employed,655.0,2,53270.0,0.78,6,0,Tier 3,0.676934416,1,Fair,Medium,Adult,69878
45,51099.0,Salaried,690.0,3,23440.0,0.87,1,0,Tier 2,0.458717392,1,Good,Medium,Adult,67924
32,59570.0,Salaried,763.0,3,33409.0,0.76,0,3,Tier 2,0.560835991,1,Excellent,Medium,Adult,131114
21,39262.0,Salaried,734.0,2,14229.0,0.78,0,4,Tier 1,0.362411492,1,Good,Low,Young,52452
36,60491.0,Salaried,880.0,1,33816.0,1.0,1,0,Tier 3,0.55902531,0,Excellent,Medium,Adult,143666
36,79357.0,Salaried,717.0,1,34747.0,0.95,0,2,Tier 2,0.437856774,0,Good,Medium,Adult,116093
21,69443.0,Self-Employed,583.0,0,43676.0,0.36,2,2,Tier 1,0.628947482,1,Fair,Medium,Young,60337
30,16697.0,Salaried,559.0,2,3887.0,0.76,2,2,Tier 1,0.232796311,1,Poor,Low,Adult,19569
40,53420.0,Self-Employed,533.0,3,16330.0,0.47,1,4,Tier 3,0.305690753,1,Poor,Medium,Adult,54958
33,74500.0,Salaried,640.0,2,50598.0,0.69,2,1,Tier 1,0.679167785,1,Fair,Medium,Adult,83119
42,40947.0,Salaried,733.0,1,21652.0,0.83,0,3,Tier 1,0.528781107,1,Good,Medium,Adult,56323
32,31487.0,Salaried,770.0,2,17572.0,0.96,0,1,Tier 3,0.558071585,0,Excellent,Low,Adult,76974
35,75767.0,Self-Employed,680.0,0,28252.0,0.6,0,1,Tier 1,0.372880014,1,Good,Medium,Adult,91184
38,130640.625,Self-Employed,784.0,3,64727.125,0.88,0,0,Tier 2,0.495459395,1,Excellent,High,Adult,355713
33,66597.0,Salaried,691.0,0,35108.0,0.82,1,2,Tier 2,0.527170894,1,Good,Medium,Adult,85715
36,35003.0,Salaried,645.0,2,9230.0,0.65,0,1,Tier 1,0.263691684,1,Fair,Low,Adult,43397
30,31487.0,Salaried,702.0,2,15380.0,0.78,4,0,Tier 3,0.488455553,1,Good,Low,Adult,32670
39,62698.0,Salaried,857.0,1,23009.0,1.0,0,0,Tier 2,0.366981403,0,Excellent,Medium,Adult,156745
28,48458.0,Salaried,758.0,1,24190.0,0.94,0,1,Tier 3,0.499195179,0,Excellent,Medium,Young,117311
30,84423.0,Salaried,656.0,1,28180.0,0.77,1,4,Tier 3,0.333795293,1,Fair,High,Adult,105931
44,64099.0,Self-Employed,628.0,3,28767.0,0.71,0,1,Tier 1,0.448790153,1,Fair,Medium,Adult,82306
42,103935.0,Self-Employed,728.0,0,56900.0,0.77,0,2,Tier 2,0.547457546,1,Good,High,Adult,137772
38,30443.0,Self-Employed,777.0,0,15067.0,0.86,1,2,Tier 1,0.494924942,1,Excellent,Low,Adult,67057
29,72784.0,Salaried,684.0,2,15498.0,0.79,0,2,Tier 2,0.212931413,1,Good,Medium,Young,97685
22,50870.0,Salaried,791.0,3,30215.0,0.87,0,1,Tier 2,0.593965009,1,Excellent,Medium,Young,119116
52,34317.0,Salaried,516.0,1,22150.0,0.57,0,0,Tier 1,0.645452691,1,Poor,Low,Senior,40375
40,44646.0,Salaried,831.0,3,16039.0,1.0,2,2,Tier 2,0.359248309,0,Excellent,Medium,Adult,100454
24,64535.0,Self-Employed,712.0,0,21791.0,0.83,1,0,Tier 3,0.337661734,1,Good,Medium,Young,83975
51,90017.0,Self-Employed,716.0,1,60132.0,0.59,3,4,Tier 1,0.668007154,1,Good,High,Senior,87405
41,28681.0,Salaried,796.0,0,19203.0,0.95,0,3,Tier 2,0.669537324,0,Excellent,Low,Adult,69875
36,17507.0,Salaried,695.0,2,3838.0,0.79,1,2,Tier 3,0.219226595,1,Good,Low,Adult,22185
35,54598.0,Self-Employed,769.0,0,30735.0,0.8,3,1,Tier 1,0.562932708,1,Excellent,Medium,Adult,102104
34,72432.0,Salaried,780.0,0,26011.0,1.0,1,0,Tier 1,0.359109233,0,Excellent,Medium,Adult,172026
44,45304.0,Self-Employed,807.0,3,20715.0,0.89,0,2,Tier 2,0.457244393,1,Excellent,Medium,Adult,106803
43,53527.0,Salaried,659.0,2,23993.0,0.82,0,1,Tier 2,0.448241075,1,Fair,Medium,Adult,72907
54,68926.0,Salaried,788.0,2,27738.0,0.8,0,4,Tier 3,0.402431593,1,Excellent,Medium,Senior,155267
21,40747.0,Salaried,694.0,1,25892.0,0.82,0,2,Tier 3,0.635433283,1,Good,Medium,Young,55736
54,72888.0,Self-Employed,604.0,2,17276.0,0.71,2,1,Tier 3,0.237021183,1,Fair,Medium,Senior,82554
44,58342.0,Salaried,641.0,2,16997.0,0.63,1,2,Tier 3,0.291333859,1,Fair,Medium,Adult,67140
34,50257.0,Self-Employed,638.0,1,12976.0,0.74,2,1,Tier 1,0.258192889,1,Fair,Medium,Adult,58128
33,74360.0,Salaried,802.0,2,19417.0,0.79,2,2,Tier 3,0.261121571,1,Excellent,Medium,Adult,147520
52,65832.0,Self-Employed,861.0,3,21258.0,1.0,0,1,Tier 1,0.322912869,0,Excellent,Medium,Senior,164579
42,73631.0,Self-Employed,759.0,3,14773.0,0.85,0,3,Tier 3,0.200635602,1,Excellent,Medium,Adult,170151
21,15000.0,Self-Employed,871.0,0,6466.0,1.0,0,3,Tier 1,0.431066667,0,Excellent,Low,Young,37500
43,54596.0,Self-Employed,651.0,2,25643.0,0.65,0,1,Tier 2,0.469686424,1,Fair,Medium,Adult,67693
49,75453.0,Salaried,714.0,3,34827.0,0.66,0,2,Tier 3,0.461572104,1,Good,Medium,Adult,94044
28,74983.0,Salaried,619.0,3,43828.0,0.56,2,0,Tier 1,0.584505821,1,Fair,Medium,Young,76299
37,113967.0,Self-Employed,681.0,1,64727.125,0.68,2,3,Tier 2,0.567946204,1,Good,High,Adult,126827
42,74856.0,Self-Employed,662.0,2,35147.0,0.69,0,3,Tier 1,0.469528161,1,Fair,Medium,Adult,94870
37,23557.0,Self-Employed,691.0,3,9784.0,0.75,1,2,Tier 2,0.415333022,1,Good,Low,Adult,29191
24,78256.0,Self-Employed,621.0,3,38516.0,0.55,1,1,Tier 3,0.492179513,1,Fair,Medium,Young,84830
25,31576.0,Self-Employed,655.0,1,14950.0,0.7,2,4,Tier 3,0.473460856,1,Fair,Low,Young,35434
22,48104.0,Self-Employed,877.0,2,32444.0,0.99,0,1,Tier 3,0.674455347,0,Excellent,Medium,Young,119956
29,78798.0,Self-Employed,581.0,0,21827.0,0.62,0,1,Tier 2,0.276999416,1,Fair,Medium,Young,95650
28,19347.0,Self-Employed,702.0,2,5427.0,0.84,2,2,Tier 3,0.280508606,1,Good,Low,Young,23795
34,60271.0,Salaried,869.0,1,19342.0,1.0,0,3,Tier 1,0.320917191,0,Excellent,Medium,Adult,150678
32,71799.0,Self-Employed,617.0,1,20023.0,0.55,1,1,Tier 1,0.27887575,1,Fair,Medium,Adult,77940
34,74064.0,Salaried,716.0,0,22746.0,0.89,0,2,Tier 1,0.307112767,1,Good,Medium,Adult,105127
37,37415.0,Salaried,582.0,3,13315.0,0.55,0,1,Tier 2,0.355873313,1,Fair,Low,Adult,43475
30,64653.0,Self-Employed,610.0,2,26863.0,0.58,0,2,Tier 2,0.415495027,1,Fair,Medium,Adult,76683
32,91114.0,Self-Employed,690.0,0,45696.0,0.62,2,0,Tier 1,0.501525561,1,Good,High,Adult,96840
34,63566.0,Self-Employed,713.0,2,18866.0,0.8,2,3,Tier 3,0.296793884,1,Good,Medium,Adult,76064
38,33658.0,Salaried,699.0,3,19561.0,0.83,1,1,Tier 3,0.58116941,1,Good,Low,Adult,43675
40,94363.0,Salaried,789.0,2,40962.0,0.94,0,4,Tier 2,0.434089633,0,Excellent,High,Adult,228241
40,79624.0,Salaried,714.0,2,27269.0,0.88,1,0,Tier 1,0.342472119,1,Good,Medium,Adult,106043
37,43585.0,Salaried,733.0,0,23575.0,0.88,0,1,Tier 2,0.540897098,1,Good,Medium,Adult,61305
26,80082.0,Self-Employed,668.0,0,45181.0,0.77,1,2,Tier 1,0.564184211,1,Fair,High,Young,100365
44,63363.0,Salaried,668.0,1,18541.0,0.79,0,3,Tier 1,0.292615564,1,Fair,Medium,Adult,84843
32,61569.0,Self-Employed,753.0,1,23220.0,0.81,1,1,Tier 3,0.377137845,1,Excellent,Medium,Adult,131986
36,63273.0,Self-Employed,679.0,2,28684.0,0.69,1,2,Tier 3,0.453337126,1,Good,Medium,Adult,75226
40,52172.0,Salaried,625.0,2,25239.0,0.71,0,2,Tier 1,0.483765238,1,Fair,Medium,Adult,67100
29,76975.0,Self-Employed,792.0,1,35795.0,1.0,0,1,Tier 1,0.465021111,0,Excellent,Medium,Young,192436
40,71612.0,Salaried,743.0,1,37533.0,0.89,0,0,Tier 2,0.52411607,1,Excellent,Medium,Adult,101375
33,76932.0,Self-Employed,746.0,0,24116.0,0.75,1,0,Tier 3,0.313471637,1,Excellent,Medium,Adult,95318
36,79913.0,Self-Employed,732.0,3,24186.0,0.78,1,2,Tier 3,0.302654136,1,Good,Medium,Adult,100461
30,53404.0,Self-Employed,801.0,0,33309.0,0.89,0,3,Tier 3,0.623717325,1,Excellent,Medium,Adult,126161
27,40799.0,Salaried,778.0,3,20605.0,0.84,2,1,Tier 1,0.505036888,1,Excellent,Medium,Young,83794
35,60416.0,Salaried,817.0,3,39955.0,0.84,1,2,Tier 1,0.661331435,1,Excellent,Medium,Adult,131162
28,61986.0,Self-Employed,757.0,1,37576.0,0.86,0,4,Tier 3,0.6062014,1,Excellent,Medium,Young,144062
37,15000.0,Self-Employed,581.0,0,4392.0,0.6,2,2,Tier 3,0.2928,1,Fair,Low,Adult,15795
40,85023.0,Salaried,673.0,1,24770.0,0.9,0,2,Tier 1,0.291332933,0,Good,High,Adult,120962
31,75883.0,Self-Employed,756.0,3,52982.0,0.94,0,2,Tier 1,0.698206449,0,Excellent,Medium,Adult,183877
44,54755.0,Salaried,711.0,0,35266.0,0.69,0,1,Tier 2,0.644069035,1,Good,Medium,Adult,69563
36,93435.0,Self-Employed,642.0,0,59503.0,0.61,1,2,Tier 1,0.636838444,1,Fair,High,Adult,106088
32,25511.0,Salaried,650.0,1,10484.0,0.67,0,1,Tier 3,0.410959978,1,Fair,Low,Adult,31957
42,118019.0,Self-Employed,682.0,3,60544.0,0.84,1,4,Tier 1,0.513002144,1,Good,High,Adult,154256
34,43126.0,Salaried,800.0,0,19209.0,0.95,0,0,Tier 3,0.445415758,0,Excellent,Medium,Adult,104953
37,47743.0,Salaried,617.0,2,30836.0,0.8,2,2,Tier 1,0.645874788,1,Fair,Medium,Adult,57367
41,112871.0,Self-Employed,781.0,3,41925.0,0.87,0,3,Tier 2,0.371441734,1,Excellent,High,Adult,263597
29,67881.0,Salaried,680.0,1,15281.0,0.53,0,1,Tier 3,0.225114539,1,Good,Medium,Young,77890
43,68567.0,Salaried,725.0,2,37898.0,0.87,0,0,Tier 3,0.552714863,1,Good,Medium,Adult,96078
32,87375.0,Self-Employed,718.0,0,49484.0,0.78,3,2,Tier 2,0.566340486,1,Good,High,Adult,96757
38,86353.0,Self-Employed,656.0,1,38911.0,0.78,0,3,Tier 3,0.450603916,1,Fair,High,Adult,115369
32,35022.0,Self-Employed,665.0,3,11294.0,0.69,0,2,Tier 3,0.322483011,1,Fair,Low,Adult,44336
