age,monthly_income,employment_type,credit_score,existing_credit_cards,avg_monthly_spend,repayment_ratio,missed_payments_last_6m,loan_accounts,location_tier,recommended_credit_limit,spend_to_income_ratio,missed_payment_flag,credit_category,income_category,age_bucket
34,20125.0,Self-Employed,644.0,1,13851.0,0.76,2,0,Tier 1,23559,0.6882484472049689,1,Fair,Low,Adult
42,78674.0,Salaried,710.0,1,29135.0,0.8,1,0,Tier 2,100234,0.3703256476091212,1,Good,Medium,Adult
34,64198.0,Self-Employed,863.0,2,15306.0,0.75,1,2,Tier 2,132293,0.23841864232530607,1,Excellent,Medium,Adult
27,40273.0,Salaried,635.0,2,13011.0,0.63,0,3,Tier 2,49238,0.32307004692970476,1,Fair,Medium,Young
33,120208.0,Self-Employed,697.0,2,55374.0,0.72,0,1,Tier 2,154731,0.4606515373352855,1,Good,High,Adult
33,66394.0,Self-Employed,784.0,3,44523.0,0.92,1,0,Tier 1,151376,0.6705877037081664,0,Excellent,Medium,Adult
43,114379.0,Self-Employed,700.0,0,24793.0,0.84,0,1,Tier 1,158118,0.21676181816592208,1,Good,High,Adult
24,68735.0,Self-Employed,779.0,0,15958.0,0.75,3,1,Tier 3,124881,0.23216701825852915,1,Excellent,Medium,Young
39,71451.0,Self-Employed,900.0,1,43720.0,1.0,0,1,Tier 2,178626,0.6118878672096961,0,Excellent,Medium,Adult
40,64859.0,Self-Employed,700.0,0,26734.0,0.73,1,1,Tier 3,79264,0.4121864351901818,1,Good,Medium,Adult
21,59378.0,Salaried,791.0,0,37210.0,0.85,2,4,Tier 1,122097,0.6266630738657415,1,Excellent,Medium,Young
30,38886.0,Salaried,756.0,3,10175.0,0.69,1,1,Tier 1,77341,0.2616622949133364,1,Excellent,Low,Adult
41,15000.0,Self-Employed,764.0,1,3581.0,1.0,0,0,Tier 3,37464,0.23873333333333333,0,Excellent,Low,Adult
29,72784.0,Salaried,684.0,2,15498.0,0.79,0,2,Tier 2,97685,0.21293141349747197,1,Good,Medium,Young
22,73648.0,Self-Employed,583.0,1,28049.0,0.72,0,1,Tier 3,94882,0.38085216163371716,1,Fair,Medium,Young
25,33184.0,Salaried,714.0,2,15135.0,0.67,1,3,Tier 2,39187,0.4560932979749277,1,Good,Low,Young
35,15000.0,Self-Employed,764.0,1,10427.0,0.8,3,0,Tier 3,28077,0.6951333333333334,1,Excellent,Low,Adult
23,42622.0,Salaried,732.0,1,25946.0,0.9,1,0,Tier 1,57395,0.608746656656187,0,Good,Medium,Young
31,113077.0,Self-Employed,749.0,0,64727.125,0.81,1,1,Tier 2,145329,0.5724163623017944,1,Excellent,High,Adult
30,42753.0,Salaried,843.0,3,19332.0,0.97,0,1,Tier 1,105428,0.45217879447056347,0,Excellent,Medium,Adult
37,123121.0,Self-Employed,750.0,3,64727.125,0.95,1,0,Tier 1,170857,0.5257196172870591,0,Excellent,High,Adult
41,46919.0,Salaried,709.0,1,10562.0,0.71,0,1,Tier 3,60084,0.22511136213474287,1,Good,Medium,Adult
47,76504.0,Self-Employed,651.0,3,40101.0,0.73,0,1,Tier 2,98981,0.5241686709191676,1,Fair,Medium,Adult
40,30181.0,Self-Employed,625.0,0,17343.0,0.75,0,1,Tier 3,39627,0.5746330472814022,1,Fair,Low,Adult
39,52317.0,Salaried,727.0,2,11762.0,0.74,0,0,Tier 2,68167,0.22482175965747273,1,Good,Medium,Adult
28,33626.0,Salaried,578.0,1,18818.0,0.75,0,1,Tier 3,44037,0.5596264795099031,1,Poor,Low,Young
33,123805.0,Self-Employed,852.0,0,64727.125,0.9,1,1,Tier 1,279061,0.5228151124752635,0,Excellent,High,Adult
25,70480.0,Self-Employed,699.0,3,47672.0,0.8,4,3,Tier 2,74066,0.6763904653802497,1,Good,Medium,Young
36,30569.0,Self-Employed,636.0,0,16413.0,0.82,0,0,Tier 3,41746,0.5369164840197586,1,Fair,Low,Adult
29,29221.0,Self-Employed,852.0,2,6718.0,1.0,0,1,Tier 1,73053,0.22990315184285273,0,Excellent,Low,Young
45,66255.0,Self-Employed,801.0,3,32449.0,0.8,1,1,Tier 1,140675,0.489759263451815,1,Excellent,Medium,Adult
39,98335.0,Self-Employed,754.0,1,28232.0,0.94,0,2,Tier 2,238350,0.287100218640362,0,Excellent,High,Adult
23,96309.0,Self-Employed,675.0,0,19944.0,0.92,0,0,Tier 1,138574,0.20708345014484628,0,Good,High,Young
41,49468.0,Salaried,658.0,0,17902.0,0.78,1,3,Tier 3,62234,0.36189051508045605,1,Fair,Medium,Adult
60,46547.0,Salaried,696.0,0,10733.0,0.67,0,2,Tier 2,58308,0.2305841407609513,1,Good,Medium,Senior
52,43733.0,Salaried,766.0,2,12059.0,0.83,0,3,Tier 2,100142,0.27574143095602865,1,Excellent,Medium,Senior
28,75611.0,Self-Employed,710.0,3,17703.0,0.97,0,2,Tier 2,111989,0.23413259975400405,0,Good,Medium,Young
40,55837.0,Salaried,715.0,3,20870.0,0.74,0,0,Tier 2,73031,0.37376649891648905,1,Good,Medium,Adult
32,32454.0,Salaried,756.0,3,15584.0,0.81,1,2,Tier 2,69354,0.4801873420841807,1,Excellent,Low,Adult
33,106548.0,Self-Employed,690.0,3,43416.0,0.89,0,0,Tier 2,151263,0.407478319630589,1,Good,High,Adult
43,33938.0,Salaried,680.0,2,16111.0,0.48,1,1,Tier 1,35043,0.47471860451411396,1,Good,Low,Adult
34,16358.0,Salaried,734.0,0,5780.0,0.89,0,2,Tier 2,23235,0.35334392957574273,1,Good,Low,Adult
43,46349.0,Salaried,840.0,1,30499.0,0.87,2,3,Tier 3,96574,0.6580292994455113,1,Excellent,Medium,Adult
34,59298.0,Self-Employed,865.0,1,28359.0,1.0,0,2,Tier 2,148243,0.4782454720226652,0,Excellent,Medium,Adult
43,82376.0,Salaried,504.5,1,24968.0,0.63,0,2,Tier 3,100485,0.30309798970573953,1,Poor,High,Adult
27,32128.0,Salaried,702.0,1,19622.0,0.85,0,0,Tier 1,44548,0.6107445219123506,1,Good,Low,Young
37,15000.0,Salaried,757.0,2,9698.0,1.0,0,2,Tier 1,37420,0.6465333333333333,0,Excellent,Low,Adult
29,15000.0,Salaried,888.0,0,8389.0,1.0,0,0,Tier 2,37500,0.5592666666666667,0,Excellent,Low,Young
30,49759.0,Salaried,768.0,2,10174.0,0.83,0,9,Tier 3,113608,0.2044655238248357,1,Excellent,Medium,Adult
39,123010.0,Self-Employed,815.0,2,64727.125,0.93,0,0,Tier 3,296165,0.5261940086171856,0,Excellent,High,Adult
36,24331.0,Salaried,670.0,0,8988.0,0.68,0,2,Tier 3,30679,0.3694052854383297,1,Good,Low,Adult
37,104276.0,Self-Employed,762.0,2,62106.0,0.91,0,0,Tier 3,248416,0.5955924661475316,0,Excellent,High,Adult
25,66971.0,Salaried,760.0,3,29653.0,0.96,0,5,Tier 2,164058,0.4427737378865479,0,Excellent,Medium,Young
29,109979.0,Self-Employed,770.0,1,22568.0,0.75,2,0,Tier 3,212696,0.20520281144582148,1,Excellent,High,Young
36,67350.0,Self-Employed,840.0,2,37555.0,0.81,0,2,Tier 1,152684,0.5576095025983667,1,Excellent,Medium,Adult
25,60452.0,Salaried,847.0,2,17011.0,0.94,0,1,Tier 3,146736,0.28139681069278105,0,Excellent,Medium,Young
50,67663.0,Self-Employed,610.0,0,36071.0,0.52,1,2,Tier 1,72087,0.5330978525929977,1,Fair,Medium,Senior
45,60107.0,Salaried,646.0,1,34765.0,0.71,2,0,Tier 3,67939,0.5783852130367512,1,Fair,Medium,Adult
40,59117.0,Self-Employed,679.0,2,24890.0,0.81,3,1,Tier 3,66809,0.42102948390479894,1,Good,Medium,Adult
21,69237.0,Salaried,601.0,0,35191.0,0.63,0,0,Tier 3,84452,0.5082687002614209,1,Fair,Medium,Young
21,85393.0,Salaried,785.0,1,44154.0,0.87,0,0,Tier 3,199575,0.5170681437588561,1,Excellent,High,Young
26,89649.0,Self-Employed,854.0,0,40113.0,0.81,1,0,Tier 2,191950,0.4474450356389921,1,Excellent,High,Young
27,57160.0,Salaried,702.0,1,25142.0,1.0,0,4,Tier 1,85740,0.43985304408677395,0,Good,Medium,Young
40,41732.0,Salaried,809.0,3,13620.0,0.89,1,1,Tier 3,93506,0.32636825457682356,1,Excellent,Medium,Adult
36,47755.0,Salaried,626.0,1,10407.0,0.65,0,2,Tier 2,59165,0.21792482462569365,1,Fair,Medium,Adult
39,85787.0,Self-Employed,713.0,3,18518.0,0.94,1,1,Tier 3,118616,0.215860211920221,0,Good,High,Adult
25,69441.0,Salaried,712.0,3,19652.0,0.73,0,3,Tier 2,90274,0.28300283694071227,1,Good,Medium,Young
39,119046.0,Self-Employed,710.0,3,63641.0,0.84,0,1,Tier 2,164640,0.5345916704467181,1,Good,High,Adult
25,69932.0,Self-Employed,743.0,2,44208.0,0.87,1,1,Tier 3,92627,0.6321569524681119,1,Excellent,Medium,Young
42,38284.0,Salaried,705.0,1,19849.0,0.83,1,2,Tier 2,49708,0.518467244802006,1,Good,Low,Adult
21,55100.0,Salaried,699.0,0,12249.0,0.79,2,3,Tier 3,65771,0.2223049001814882,1,Good,Medium,Young
30,17331.0,Salaried,798.0,2,11036.0,1.0,0,0,Tier 1,43328,0.6367780278114361,0,Excellent,Low,Adult
45,30767.0,Salaried,655.0,1,17564.0,0.77,1,0,Tier 3,38542,0.5708713881756428,1,Fair,Low,Adult
29,100190.0,Self-Employed,848.0,1,52428.0,0.87,0,0,Tier 3,234657,0.523285757061583,1,Excellent,High,Young
30,33799.0,Salaried,702.0,0,16292.0,0.66,1,0,Tier 2,39588,0.48202609544661085,1,Good,Low,Adult
42,35735.0,Salaried,750.0,2,24090.0,0.88,1,0,Tier 3,47799,0.6741290051769974,1,Excellent,Low,Adult
37,34975.0,Self-Employed,818.0,0,22405.0,0.89,1,2,Tier 1,78419,0.6406004288777698,1,Excellent,Low,Adult
39,15302.0,Salaried,658.0,3,10513.0,0.75,0,2,Tier 3,20076,0.6870343745915567,1,Fair,Low,Adult
31,56586.0,Salaried,766.0,0,35054.0,0.97,0,2,Tier 2,139250,0.6194818506344325,0,Excellent,Medium,Adult
34,54239.0,Salaried,622.0,1,25913.0,0.72,0,1,Tier 2,70069,0.47775585833072143,1,Fair,Medium,Adult
39,60844.0,Salaried,679.0,2,41312.0,0.88,0,1,Tier 3,85951,0.6789823154296233,1,Good,Medium,Adult
37,62544.0,Salaried,762.0,3,20158.0,0.78,0,1,Tier 1,139009,0.322301100025582,1,Excellent,Medium,Adult
23,55951.0,Salaried,722.0,3,35026.0,0.72,2,2,Tier 1,63925,0.6260120462547586,1,Good,Medium,Young
32,61902.0,Salaried,616.0,1,41630.0,0.67,1,4,Tier 1,73053,0.672514619883041,1,Fair,Medium,Adult
37,62240.0,Salaried,735.0,3,18777.0,0.75,0,4,Tier 1,81886,0.3016870179948586,1,Good,Medium,Adult
21,36825.0,Self-Employed,836.0,3,13314.0,1.0,0,2,Tier 2,92063,0.3615478615071283,0,Excellent,Low,Young
38,61513.0,Self-Employed,647.0,1,34851.0,0.77,2,1,Tier 1,72364,0.5665631655097296,1,Fair,Medium,Adult
24,41709.0,Salaried,856.0,1,24064.0,0.94,1,1,Tier 1,95890,0.5769498189839124,0,Excellent,Medium,Young
44,32076.0,Salaried,722.0,2,21771.0,0.82,0,1,Tier 1,43813,0.6787317620650954,1,Good,Low,Adult
33,29328.0,Salaried,763.0,0,15567.0,0.6,0,4,Tier 3,58833,0.5307896890343698,1,Excellent,Low,Adult
30,31043.0,Salaried,786.0,3,18801.0,0.78,1,1,Tier 3,65089,0.6056437844280514,1,Excellent,Low,Adult
21,41106.0,Salaried,743.0,1,27016.0,0.88,0,1,Tier 1,57991,0.6572276553301222,1,Excellent,Medium,Young
35,34189.0,Self-Employed,842.0,1,13689.0,0.78,1,1,Tier 2,71658,0.4003919389277253,1,Excellent,Low,Adult
26,40141.0,Salaried,669.0,2,9371.0,0.81,0,1,Tier 3,54565,0.2334520814130191,1,Fair,Medium,Young
26,20387.0,Salaried,738.0,3,11872.0,0.71,0,1,Tier 3,26101,0.5823318781576495,1,Good,Low,Young
39,68751.0,Self-Employed,846.0,0,46938.0,0.74,0,4,Tier 3,149855,0.6827246149146922,1,Excellent,Medium,Adult
47,61771.0,Salaried,553.0,1,25203.0,0.55,2,1,Tier 1,62412,0.4080069935730359,1,Poor,Medium,Adult
27,50342.0,Self-Employed,771.0,3,28451.0,0.9,0,2,Tier 1,119517,0.56515434428509,0,Excellent,Medium,Young
40,15000.0,Salaried,763.0,2,4321.0,0.77,0,1,Tier 2,33119,0.2880666666666667,1,Excellent,Low,Adult
21,124839.0,Self-Employed,691.0,1,64727.125,0.69,1,1,Tier 1,149079,0.5184848084332621,1,Good,High,Young
21,51751.0,Salaried,702.0,1,11623.0,0.69,2,1,Tier 1,58015,0.2245946938223416,1,Good,Medium,Young
39,50010.0,Salaried,676.0,2,19874.0,0.57,1,0,Tier 1,55191,0.3974005198960208,1,Good,Medium,Adult
38,124572.0,Self-Employed,797.0,3,64727.125,0.86,0,0,Tier 3,289189,0.5195960970362521,1,Excellent,High,Adult
31,38504.0,Salaried,773.0,0,14546.0,0.83,1,1,Tier 3,83034,0.37777893205900687,1,Excellent,Low,Adult
38,46091.0,Salaried,730.0,2,12523.0,0.84,0,2,Tier 1,63499,0.27170163372458833,1,Good,Medium,Adult
21,38483.0,Salaried,691.0,0,10962.0,0.68,1,6,Tier 2,45500,0.2848530519969857,1,Good,Low,Young
43,50047.0,Self-Employed,827.0,2,11290.0,0.96,0,1,Tier 2,122638,0.22558794732951026,0,Excellent,Medium,Adult
23,81357.0,Self-Employed,701.0,1,20742.0,0.89,0,1,Tier 2,115418,0.25495040377595046,1,Good,High,Young
37,105785.0,Self-Employed,900.0,3,64727.125,1.0,0,1,Tier 2,264462,0.6118743205558445,0,Excellent,High,Adult
41,54619.0,Salaried,732.0,1,19433.0,0.79,1,2,Tier 1,69414,0.355791940533514,1,Good,Medium,Adult
35,41181.0,Salaried,585.0,2,12121.0,0.65,2,1,Tier 2,44717,0.2943347660328792,1,Fair,Medium,Adult
36,23260.0,Salaried,738.0,1,8704.0,0.81,0,2,Tier 3,31597,0.37420464316423047,1,Good,Low,Adult
38,23641.0,Salaried,702.0,0,11939.0,0.71,2,2,Tier 2,26750,0.50501247832156,1,Good,Low,Adult
52,23456.0,Salaried,585.0,1,6554.0,0.79,0,3,Tier 3,31544,0.2794167803547067,1,Fair,Low,Senior
47,86373.0,Self-Employed,678.0,0,41467.0,0.85,0,1,Tier 1,120008,0.4800921584291387,1,Good,High,Adult
38,85056.0,Self-Employed,820.0,2,19735.0,0.87,1,1,Tier 1,188456,0.23202360797592175,1,Excellent,High,Adult
31,27139.0,Salaried,768.0,1,13193.0,0.94,0,1,Tier 3,65707,0.48612697593868603,0,Excellent,Low,Adult
40,55752.0,Self-Employed,765.0,2,35169.0,1.0,0,2,Tier 3,139379,0.6308114507102884,0,Excellent,Medium,Adult
39,56175.0,Salaried,750.0,3,21250.0,0.74,2,1,Tier 3,64783,0.37828215398308856,1,Excellent,Medium,Adult
38,39842.0,Salaried,828.0,1,26037.0,1.0,0,2,Tier 2,99605,0.6535063500828272,0,Excellent,Low,Adult
36,60307.0,Self-Employed,745.0,3,28639.0,0.85,0,1,Tier 2,83790,0.4748868290579866,1,Excellent,Medium,Adult
25,50529.0,Salaried,711.0,0,24256.0,0.86,1,2,Tier 3,66616,0.48004116447980366,1,Good,Medium,Young
42,64457.0,Salaried,746.0,0,40452.0,0.94,0,3,Tier 3,93663,0.6275811781497743,0,Excellent,Medium,Adult
30,82420.0,Self-Employed,615.0,1,17334.0,0.82,1,2,Tier 3,106583,0.21031303081776268,1,Fair,High,Adult
37,52711.0,Self-Employed,619.0,3,13299.0,0.57,2,0,Tier 3,54190,0.25230027887917134,1,Fair,Medium,Adult
39,30944.0,Self-Employed,796.0,1,21464.0,0.89,1,1,Tier 1,69403,0.6936401240951396,1,Excellent,Low,Adult
23,105224.0,Self-Employed,793.0,0,64727.125,0.72,2,1,Tier 2,199724,0.615136518284802,1,Excellent,High,Young
27,46725.0,Salaried,739.0,2,25336.0,0.78,0,3,Tier 1,62478,0.5422364901016586,1,Good,Medium,Young
41,99747.0,Self-Employed,635.0,3,46774.0,0.76,0,0,Tier 3,131794,0.46892638375088974,1,Fair,High,Adult
42,74648.0,Salaried,603.0,0,15181.0,0.8,0,0,Tier 3,100604,0.2033678062372736,1,Fair,Medium,Adult
47,70957.0,Self-Employed,678.0,2,37382.0,0.74,1,0,Tier 3,87035,0.5268261059514917,1,Good,Medium,Adult
43,51558.0,Self-Employed,703.0,3,13838.0,0.91,0,3,Tier 1,73694,0.2683967570503123,0,Good,Medium,Adult
27,27319.0,Self-Employed,680.0,3,9453.0,0.57,1,0,Tier 2,30073,0.3460229144551411,1,Good,Low,Young
42,46380.0,Self-Employed,779.0,2,23765.0,0.97,0,2,Tier 2,114132,0.5123975851660199,0,Excellent,Medium,Adult
52,65991.0,Self-Employed,676.0,3,14079.0,0.82,2,0,Tier 1,80305,0.21334727462835842,1,Good,Medium,Senior
25,32980.0,Self-Employed,578.0,0,11834.0,0.85,3,2,Tier 1,38266,0.3588235294117647,1,Poor,Low,Young
43,80411.0,Self-Employed,677.0,1,24232.0,0.71,0,2,Tier 2,103278,0.3013518051012921,1,Good,High,Adult
46,41524.0,Self-Employed,738.0,0,23735.0,0.84,0,2,Tier 2,57307,0.5715971486369329,1,Good,Medium,Adult
39,44421.0,Self-Employed,647.0,0,22879.0,0.74,4,1,Tier 1,44702,0.5150491884469057,1,Fair,Medium,Adult
40,98370.0,Self-Employed,807.0,1,53818.0,0.86,0,1,Tier 3,228865,0.54709769238589,1,Excellent,High,Adult
53,41379.0,Self-Employed,687.0,1,16092.0,0.77,2,1,Tier 2,48834,0.3888929166968752,1,Good,Medium,Senior
26,100705.0,Self-Employed,721.0,0,22274.0,0.87,1,1,Tier 2,133582,0.22118067623256044,1,Good,High,Young
40,45979.0,Self-Employed,804.0,3,11632.0,0.94,1,1,Tier 1,105956,0.25298505839622437,0,Excellent,Medium,Adult
38,98613.0,Self-Employed,769.0,1,40567.0,0.85,0,3,Tier 2,228523,0.41137578209769504,1,Excellent,High,Adult
24,119434.0,Self-Employed,690.0,0,64727.125,0.84,1,2,Tier 2,156148,0.5419489006480567,1,Good,High,Young
34,77975.0,Self-Employed,876.0,3,49749.0,0.82,1,2,Tier 3,167664,0.6380121833921129,1,Excellent,Medium,Adult
30,39773.0,Self-Employed,606.0,0,17291.0,0.77,1,3,Tier 1,49835,0.4347421617680336,1,Fair,Low,Adult
34,40681.0,Self-Employed,849.0,1,10935.0,1.0,0,0,Tier 3,101701,0.26879870209680196,0,Excellent,Medium,Adult
34,50472.0,Salaried,723.0,0,28822.0,0.77,1,2,Tier 2,63111,0.5710492946584245,1,Good,Medium,Adult
33,110495.0,Self-Employed,727.0,0,52799.0,0.61,2,1,Tier 2,116673,0.47784062627268203,1,Good,High,Adult
45,60007.0,Self-Employed,681.0,0,40402.0,0.69,0,1,Tier 3,76223,0.6732881163864216,1,Good,Medium,Adult
45,88129.0,Self-Employed,614.0,1,40141.0,0.68,0,1,Tier 3,110713,0.45548003494876826,1,Fair,High,Adult
21,55064.0,Salaried,774.0,0,24094.0,0.74,2,2,Tier 3,105853,0.43756356240011623,1,Excellent,Medium,Young
26,120750.0,Self-Employed,624.0,2,52725.0,0.68,2,1,Tier 3,134398,0.4366459627329193,1,Fair,High,Young
21,45156.0,Salaried,805.0,1,13943.0,0.97,1,2,Tier 2,105760,0.3087740278146869,0,Excellent,Medium,Young
21,51283.0,Salaried,681.0,3,30496.0,0.77,1,3,Tier 2,64307,0.5946609987715227,1,Good,Medium,Young
38,94963.0,Self-Employed,717.0,2,22484.0,0.8,1,2,Tier 1,121139,0.23676589829723155,1,Good,High,Adult
25,15881.0,Salaried,697.0,2,3565.0,0.85,1,3,Tier 3,20847,0.22448208551098797,1,Good,Low,Young
42,71731.0,Self-Employed,643.0,0,38985.0,0.78,0,2,Tier 3,95858,0.5434888681323278,1,Fair,Medium,Adult
35,70729.0,Salaried,739.0,3,37243.0,0.83,4,0,Tier 1,76086,0.5265591200214905,1,Good,Medium,Adult
31,82466.0,Self-Employed,803.0,2,23468.0,0.87,0,4,Tier 2,192866,0.28457788664419276,1,Excellent,High,Adult
32,115077.0,Self-Employed,630.0,1,43633.0,0.7,0,0,Tier 2,146325,0.37916351660192743,1,Fair,High,Adult
36,37674.0,Salaried,756.0,3,25289.0,0.76,0,1,Tier 1,82900,0.6712586929978235,1,Excellent,Low,Adult
37,35920.0,Salaried,594.0,0,18769.0,0.62,1,2,Tier 2,41072,0.522522271714922,1,Fair,Low,Adult
28,19347.0,Self-Employed,702.0,2,5427.0,0.84,2,2,Tier 3,23795,0.2805086059854241,1,Good,Low,Young
28,59817.0,Self-Employed,717.0,1,13771.0,0.76,0,1,Tier 1,79102,0.23021883411070432,1,Good,Medium,Young
39,80887.0,Self-Employed,739.0,3,25898.0,0.76,0,1,Tier 1,106895,0.32017505903297194,1,Good,High,Adult
38,57065.0,Self-Employed,719.0,3,39153.0,0.79,1,1,Tier 1,72284,0.686112328046964,1,Good,Medium,Adult
31,42025.0,Self-Employed,759.0,2,24223.0,0.79,0,1,Tier 3,93867,0.57639500297442,1,Excellent,Medium,Adult
37,49528.0,Self-Employed,601.0,0,17286.0,0.59,1,1,Tier 2,55399,0.34901469875625907,1,Fair,Medium,Adult
39,94474.0,Salaried,815.0,1,31524.0,0.95,0,1,Tier 3,230198,0.33367910747930646,0,Excellent,High,Adult
41,91554.0,Self-Employed,695.0,3,19180.0,0.7,1,1,Tier 1,109778,0.20949385062367565,1,Good,High,Adult
38,57008.0,Self-Employed,744.0,3,37864.0,0.75,1,2,Tier 3,70520,0.6641874824586023,1,Excellent,Medium,Adult
34,86680.0,Salaried,863.0,0,33494.0,0.87,1,0,Tier 1,191524,0.3864097831102907,1,Excellent,High,Adult
37,67000.0,Salaried,714.0,3,39162.0,0.75,0,1,Tier 3,87718,0.5845074626865672,1,Good,Medium,Adult
47,32599.0,Salaried,595.0,3,19790.0,0.59,0,3,Tier 1,38799,0.6070738366207552,1,Fair,Low,Adult
47,38028.0,Salaried,618.0,0,10766.0,0.79,1,1,Tier 3,48341,0.28310718418007785,1,Fair,Low,Adult
51,36978.0,Salaried,742.0,1,10854.0,0.79,1,1,Tier 2,47000,0.2935258802531235,1,Excellent,Low,Senior
21,101405.0,Self-Employed,784.0,2,53716.0,0.89,1,3,Tier 3,226858,0.5297174695527834,1,Excellent,High,Young
21,15000.0,Salaried,672.0,0,6055.0,0.79,1,2,Tier 1,19008,0.4036666666666667,1,Good,Low,Young
36,95195.0,Self-Employed,861.0,3,63433.0,1.0,0,2,Tier 1,237988,0.6663480224801723,0,Excellent,High,Adult
40,98817.0,Self-Employed,677.0,2,37138.0,0.84,2,2,Tier 2,121760,0.3758260218383477,1,Good,High,Adult
34,67067.0,Self-Employed,836.0,0,23652.0,0.9,0,0,Tier 3,159201,0.3526622631100243,0,Excellent,Medium,Adult
35,31810.0,Salaried,591.0,3,16982.0,0.55,0,1,Tier 3,37044,0.5338572775856649,1,Fair,Low,Adult
21,55494.0,Salaried,706.0,0,19732.0,0.76,0,1,Tier 3,73361,0.35556997152845354,1,Good,Medium,Young
34,80122.0,Self-Employed,578.0,1,35398.0,0.55,2,2,Tier 2,81390,0.4418012530890392,1,Poor,High,Adult
25,15000.0,Self-Employed,672.0,3,10263.0,0.79,0,2,Tier 3,20159,0.6842,1,Good,Low,Young
21,39262.0,Salaried,734.0,2,14229.0,0.78,0,4,Tier 1,52452,0.362411492027915,1,Good,Low,Young
41,37438.0,Salaried,750.0,3,19956.0,0.94,0,2,Tier 2,54423,0.5330412949409691,0,Excellent,Low,Adult
43,18330.0,Salaried,674.0,3,11838.0,0.72,0,1,Tier 1,23615,0.6458265139116203,1,Good,Low,Adult
34,40503.0,Salaried,900.0,3,16760.0,0.98,0,2,Tier 1,100178,0.4137965089005753,0,Excellent,Medium,Adult
40,52007.0,Self-Employed,743.0,2,12703.0,0.74,2,4,Tier 2,60040,0.24425558097948352,1,Excellent,Medium,Adult
39,46684.0,Salaried,689.0,0,13412.0,0.89,0,1,Tier 2,66337,0.28729329106331936,1,Good,Medium,Adult
42,38623.0,Self-Employed,729.0,1,16225.0,0.75,1,2,Tier 3,47861,0.42008647696968127,1,Good,Low,Adult
41,35701.0,Salaried,627.0,0,11216.0,0.61,2,3,Tier 2,37660,0.31416486933139126,1,Fair,Low,Adult
46,54124.0,Salaried,654.0,2,33966.0,0.65,3,3,Tier 2,54981,0.6275589387332792,1,Fair,Medium,Adult
40,30346.0,Salaried,671.0,2,12794.0,0.75,0,1,Tier 2,39853,0.42160416529361366,1,Good,Low,Adult
30,105588.0,Self-Employed,557.0,3,58393.0,0.63,1,3,Tier 3,121339,0.5530268591127779,1,Poor,High,Adult
54,63435.0,Self-Employed,785.0,1,39459.0,0.7,1,1,Tier 1,126898,0.6220383069283518,1,Excellent,Medium,Senior
32,82624.0,Self-Employed,713.0,3,42422.0,0.92,0,1,Tier 2,119197,0.5134343532145623,0,Good,High,Adult
39,116239.0,Self-Employed,736.0,1,53346.0,0.96,0,4,Tier 3,170932,0.45893374856975716,0,Good,High,Adult
22,33498.0,Salaried,858.0,2,17540.0,0.91,0,0,Tier 1,79984,0.5236133500507493,0,Excellent,Low,Young
33,80511.0,Salaried,759.0,2,52577.0,0.75,1,0,Tier 3,165780,0.6530411993392208,1,Excellent,High,Adult
22,109728.0,Self-Employed,622.0,3,29119.0,0.71,1,1,Tier 1,132682,0.26537438028579763,1,Fair,High,Young
39,21319.0,Salaried,693.0,0,8767.0,0.66,1,4,Tier 3,24898,0.41122941976640554,1,Good,Low,Adult
46,83406.0,Self-Employed,738.0,0,55082.0,0.91,0,0,Tier 3,119724,0.6604081241157711,0,Good,High,Adult
21,48330.0,Self-Employed,704.0,3,19922.0,0.86,0,2,Tier 1,67353,0.4122077384647217,1,Good,Medium,Young
38,63873.0,Self-Employed,712.0,2,33065.0,0.69,2,1,Tier 3,71217,0.5176678721838649,1,Good,Medium,Adult
38,68473.0,Self-Employed,605.0,3,14077.0,0.76,3,0,Tier 3,74901,0.20558468301374264,1,Fair,Medium,Adult
28,66079.0,Self-Employed,659.0,3,20473.0,0.6,0,1,Tier 2,79261,0.3098261172233236,1,Fair,Medium,Young
53,30727.0,Salaried,741.0,0,16286.0,0.89,0,3,Tier 1,43566,0.5300224558206138,1,Excellent,Low,Senior
34,37239.0,Salaried,766.0,3,20449.0,0.9,0,0,Tier 3,88406,0.5491286017347404,0,Excellent,Low,Adult
32,15000.0,Salaried,671.0,0,8907.0,0.7,0,2,Tier 1,19125,0.5938,1,Good,Low,Adult
32,70782.0,Salaried,677.0,2,16168.0,0.69,0,2,Tier 3,89479,0.22841965471447542,1,Good,Medium,Adult
24,45547.0,Self-Employed,690.0,0,24658.0,0.71,0,1,Tier 1,58573,0.5413748435681823,1,Good,Medium,Young
27,75296.0,Salaried,593.0,0,28744.0,0.65,1,2,Tier 3,87453,0.3817467063323417,1,Fair,Medium,Young
34,101613.0,Self-Employed,690.0,0,25510.0,0.88,0,1,Tier 1,142978,0.2510505545550274,1,Good,High,Adult
41,59189.0,Salaried,736.0,0,18152.0,0.87,0,1,Tier 1,82915,0.3066786058220277,1,Good,Medium,Adult
22,43623.0,Salaried,657.0,0,22789.0,0.7,1,3,Tier 1,52310,0.5224079040872934,1,Fair,Medium,Young
51,84196.0,Self-Employed,616.0,3,47662.0,0.65,0,1,Tier 1,104318,0.566083899472659,1,Fair,High,Senior
